document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,8,0.8452385715462493,"Welt. Inhaltsfeld : Zwischenmenschliche Beziehungen Inhaltlicher Schwerpunkt: - Beziehungen und Miteinander Sachkompetenz Die Schülerinnen und Schüler beschreiben Chancen und Herausforderungen von Beziehungen und Gemeinschaft auch unter Berücksichtigung von Weltreligionen bzw. Wert- und Glaubensvorstellungen, stellen Merkmale vielfältiger Beziehungen u. a. Familie, Freundschaft, Schule dar, definieren Rollen in vielfältigen Beziehungen und ihre Verantwortung für deren Gelingen. Urteilskompetenz Die Schülerinnen und Schüler erörtern die",NRW,,Sek1,2024.0,"Ethik, Philo"
1,8,0.6163824148711595,"Schüler erörtern die Bedeutung persönlicher Beziehungen für das eigene Leben und für das Miteinander in Gemeinschaft, erörtern unterschiedliche Formen eines respektvollen und verantwortungsbewussten Zusammenlebens auch unter Berücksichtigung von Weltreligionen bzw. Wert- und Glaubensvorstellungen sowie unter Berücksichtigung geschlechtlicher und sexueller Vielfalt, untersuchen den Zusammenhang zwischen Persönlichkeit, Geschlechtlichkeit und Rollen in der Gesellschaft, bewerten Handlungen hinsichtlich der Umsetzung eines toleranten und respektvollen Umgangs",NRW,,Sek1,2024.0,"Ethik, Philo"
2,8,0.7019597620421888,"Welt dar, beschreiben das komplexe Bedingungsgefüge von persönlichen Lebenssituationen und Situationen der Gemeinschaft, benennen Chancen, Herausforderungen und Handlungsmöglichkeiten für ein Zusammenleben in verschiedenen Gemeinschaften auch unter Berücksichtigung von Weltreligionen bzw. Wert- und Glaubensvorstellungen, beschreiben die Gefahren fundamentalistischer Positionen für das gemeinschaftliche Zusammenleben, diskutieren die Bedeutung von Sprache und Medien für sich selbst und für das Miteinander in der Gemeinschaft kriteriengeleitet. Urteilskompetenz",NRW,,Sek1,2024.0,"Ethik, Philo"
3,5,0.5461942093304517,"formulieren werteorientiert Chancen und Herausforderungen der Nutzung digitaler Technologien soziale Medien, Künstliche Intelligenz, beschreiben Wertekonflikte auf individueller, sozialer sowie gesellschaftlicher Ebene, diskutieren Beispiele von Zivilcourage hinsichtlich ihrer Notwendigkeit, erfassen den Wert der Meinung anderer als notwendige Grundlage für interkulturelles und interreligiöses Zusammenleben, unterscheiden ethische Positionen. Urteilskompetenz Die Schülerinnen und Schüler begründen Entscheidungen im Spannungsfeld von Freiheit und Verantwortung, bewerten Nutzungsverhalten werteorientiert",NRW,,Sek1,2024.0,"Ethik, Philo"
4,8,0.3793540047854591,"Handelns, diskutieren den Einfluss von Medien auf Urteile und Handlungen, erklären die Bedeutung von Vielfalt für das Leben in einer pluralen Welt, erläutern Grundprobleme des Wahrnehmens und Erkennens, erfassen grundlegende Werte und Normen von Nachhaltigkeit. Methodenkompetenz Die Schülerinnen und Schüler recherchieren in analogen und digitalen Materialien Informationen und philosophische Begriffe, entwickeln mit Gedankenexperimenten philosophische Fragen und Vorstellungen, erproben unterschiedliche Perspektiven im",NRW,,Sek1,2024.0,"Ethik, Philo"
5,8,0.8316165719011608,"Schüler erläutern die Bedeutsamkeit von Gerechtigkeit für soziales Leben, formulieren Regeln für ein gerechtes Miteinander, erläutern unterschiedliche Prinzipien von Gerechtigkeit Gleichheit, Bedürfnis, Leistung, erläutern Verhalten und Handeln hinsichtlich der zugrundeliegenden Werte und möglicher Konsequenzen für sich selbst und für ein gerechtes Miteinander. Urteilskompetenz Die Schülerinnen und Schüler bewerten unterschiedliche Prinzipien von Gerechtigkeit, beurteilen Verhalten und Handlungen unter Berücksichtigung unterschiedlicher Gerechtigkeitsvorstellungen. Inhaltsfeld",NRW,,Sek1,2024.0,"Ethik, Philo"
6,8,0.38136499621892717,"Die Schülerinnen und Schüler begründen Entscheidungen im Spannungsfeld von Freiheit und Verantwortung, bewerten Nutzungsverhalten werteorientiert hinsichtlich eines verantwortungsvollen Umgangs mit Medien, erörtern verantwortliches Handeln in der Gesellschaft und die dahinterstehenden Werte, begründen kriteriengeleitet Werthaltungen, beurteilen ethische Positionen. Inhaltsfeld : Strukturen des Zusammenlebens Inhaltliche Schwerpunkte: - Partizipation und Verantwortung - Recht und Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erklären die Bedeutsamkeit einer",NRW,,Sek1,2024.0,"Ethik, Philo"
7,8,0.41729847064583964,"Lebensgestaltung u. a. Eudaimonie, Religiosität, beschreiben Verhalten und Handlungen mit Bezug auf unterschiedliche Lebensweisen und Weltanschauungen, stellen unterschiedliche Lebensentwürfe und verschiedene Möglichkeiten des Umgangs mit Grenzerfahrungen dar, erläutern Handlungen zugrundeliegende Werte im Kontext von Grenzerfahrungen, untersuchen das Verhältnis von Vernunft und Glaube. Urteilskompetenz Die Schülerinnen und Schüler erörtern Voraussetzungen und Konsequenzen unterschiedlicher Lebensweisen mit Blick auf ein gelingendes Leben, beurteilen die",NRW,,Sek1,2024.0,"Ethik, Philo"
8,8,0.8542459219576172,"Rollen in der Gesellschaft, bewerten Handlungen hinsichtlich der Umsetzung eines toleranten und respektvollen Umgangs miteinander, beurteilen Herausforderungen des Zusammenlebens in einer komplexen und globalen Welt mit vielfältigen kulturellen Ausprägungen und Werten. Inhaltsfeld : Verantwortung Inhaltliche Schwerpunkte: - Mensch und Natur - Wahrheit, Wahrhaftigkeit und Lüge Sachkompetenz Die Schülerinnen und Schüler beschreiben Beziehungen zwischen Mensch und Tier sowie zwischen Mensch und Natur,",NRW,,Sek1,2024.0,"Ethik, Philo"
9,7,0.9654320662629261,"unabdingbar. Dies gilt nicht nur für Aspekte des öffentlichen Lebens, sondern auch mit Blick auf private Bereiche wie Liebe und Sexualität. Anhand altersangemessener Themenbeispiele lernen die Schülerinnen und Schüler, unterschiedliche Wert- und Normvorstellungen und verschiedene Formen von Verantwortung zu beschreiben, zu erklären und differenziert zu bewerten. Sie erarbeiten Kriterien für faires und gerechtes Handeln, unterscheiden dabei beschreibende von bewertenden und begründenden",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
