document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,4,0.9334141146775355,"- Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutsamkeit von Gerechtigkeit für soziales Leben, formulieren Regeln für ein gerechtes Miteinander, erläutern unterschiedliche Prinzipien von Gerechtigkeit Gleichheit, Bedürfnis, Leistung, erläutern Verhalten und Handeln hinsichtlich der zugrundeliegenden Werte und möglicher Konsequenzen für sich selbst und für ein gerechtes Miteinander. Urteilskompetenz Die Schülerinnen und Schüler bewerten unterschiedliche Prinzipien von Gerechtigkeit, beurteilen Verhalten und",NRW,,Sek1,2024.0,"Ethik, Philo"
1,4,0.9745447198506307,"erläutern Verhalten und Handeln hinsichtlich der zugrundeliegenden Werte und möglicher Konsequenzen für sich selbst und für ein gerechtes Miteinander. Urteilskompetenz Die Schülerinnen und Schüler bewerten unterschiedliche Prinzipien von Gerechtigkeit, beurteilen Verhalten und Handlungen unter Berücksichtigung unterschiedlicher Gerechtigkeitsvorstellungen. Inhaltsfeld : Gegenwart und Zukunft Inhaltlicher Schwerpunkt: - Nachhaltiges Leben und Lernen Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutung kritischen Denkens sowie der",NRW,,Sek1,2024.0,"Ethik, Philo"
2,4,0.9049241197147462,"Inhaltsfeld : Gegenwart und Zukunft Inhaltlicher Schwerpunkt: - Nachhaltiges Leben und Lernen Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutung kritischen Denkens sowie der Verantwortungsübernahme für Lernprozesse, überprüfen ihr alltägliches Verhalten als Konsumentin und Konsument, beschreiben Möglichkeiten nachhaltigen Konsums, erläutern die Bedeutung von Teilhabe und Gemeinschaft für nachhaltiges Handeln. Urteilskompetenz Die Schülerinnen und Schüler erörtern die Bedeutung von Lernen, Wissen und",NRW,,Sek1,2024.0,"Ethik, Philo"
3,4,0.9673335760388442,"- Lebensgestaltung - Grenzerfahrungen Sachkompetenz Die Schülerinnen und Schüler beschreiben Träume, Sinnsuche und Glück in ihrer Bedeutung für das eigene Leben, vergleichen Konzepte der Lebensgestaltung u. a. Eudaimonie, Religiosität, beschreiben Verhalten und Handlungen mit Bezug auf unterschiedliche Lebensweisen und Weltanschauungen, stellen unterschiedliche Lebensentwürfe und verschiedene Möglichkeiten des Umgangs mit Grenzerfahrungen dar, erläutern Handlungen zugrundeliegende Werte im Kontext von Grenzerfahrungen, untersuchen das",NRW,,Sek1,2024.0,"Ethik, Philo"
4,4,0.6877876962217697,"z. B. in der Teamarbeit und im Mannschaftssport Gründe, weshalb jemand zum Außenseiter bzw. Einzelgänger werden kann z. B. Außenseiter in der Klasse, Obdachloser, Kranker, Behinderter; Konsequenzen für das eigene Verhalten Eth Lernbereich : Konsum und Freizeit ca. Std. Kompetenzerwartungen Die Schülerinnen und Schüler ... durchschauen und bewerten die Versuche der Einflussnahme von Seiten der Konsum- und Freizeitindustrie. erkennen den Einfluss",Bayern,Gym,6,,"Ethik, Philo"
5,5,0.9781742571482537,"Normen zugrunde liegen, heraus. z. B. Ehrlichkeit, Höflichkeit, Achtsamkeit, Geselligkeit vergleichen Regeln und Rituale in verschiedenen Kontexten. Schulregeln in verschiedenen kulturellen und historischen Kontexten Verhaltensregeln in verschiedenen Sportarten und Spielen Verhaltensweisen in religiösen Gemeinschaften erläutern die Goldene Regel und entwickeln Beispiele für ihre sinnvolle Anwendung. Goldene Regel im Sport, Vergleich zwischen positiver und negativer Formulierung der Goldenen Regel untersuchen Formen und",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
6,4,0.978517134904459,"in unterschiedlichen sozialen Rollen. Gehorsam, Empathie, Pflicht, Loyalität, Respekt, Höflichkeit, Zuneigung, Liebe, Ausgrenzung, Akzeptanz, Toleranz, Verantwortung in den verschiedenen sozialen Kontexten soziale Rolle als Summe der von einer Person erwarteten Verhaltensweisen in jeweils spezifischen Situationen Schule, Sportverein, Familie etc. erklären individuelle Erwartungen an die Verwirklichung eines eigenen Ichs. z. B. Anspruch auf Freiheiten und Eigenständigkeit, Anerkennung in und außerhalb der Peer-Group,",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
7,4,0.9627357388219568,"ehrliche Sprache Sollen: Moralisches Handeln Werte und Normen Ethik / Wahrheit und Ehrlichkeit - Lüge inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise erklären die Folgen von Lügen, erklären Alternativen zu Lügen, beschreiben typisches Verhalten beim Lügen. Sammeln von Situationen, in denen gelogen wird; Klassifizieren der Fälle Untersuchen von Sprichwörtern Vorstellen von zehn Aussagen über sich neun wahre, eine gelogene - kann der Banknachbar bzw.",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
8,5,0.9353277355967886,"Unterscheidungsmerkmalen Überlegen, in welchen Situationen ich Spaß habe, mich langweile oder an etwas interessiert bin Fotos der Schülerinnen und Schüler in Alltagssituationen anschauen und beschreiben Beobachten und Reflektieren des eigenen Verhaltens bei Gesellschaftsspielen oder sportlichen Spielen Partnerinterview zur Fremdeinschätzung Kriterien der Selbst- und Fremdeinschätzung z. B.: Pünktlichkeit, Fleiß, künstlerische Begabungen, technische Begabungen Sein: Ich Mensch sein Ethik / Wer bin ich",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
9,4,0.9676106358188221,"religiöse Orte, o ritueller Handlungen und Vorschriften, erklären den Zusammenhang der jeweiligen Religion mit ihren Festen. Interpretation der Erlebnisqualität und des Sinns von Ruhetagen, gemeinsamen rituellen Handlungen, traditionellen Festverläufen, rituellen Verhaltens- und Ernährungsvorschriften, religiösen Symbolen, gemeinsamem Gebet Plakat, Collage Sammeln und Vergleichen zentraler Glaubensaussagen Vergleich Handeln geführte Besichtigung einer Kirche, Moschee, Synagoge Besuch eines Gottesdienstes, eines religiösen Festes Sollen: Moralisches Handeln",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
10,4,0.5991002462878883,"Textinhalten, Rekonstruieren von historischen oder systematischen Zusammenhängen, ggf. unter bestimmten Fragestellungen; selbständige, sachgemäße Darstellung auch komplexer Zusammenhänge und Texte ethische Ansätze, kontroverse ethische Problemstellungen, Wechselwirkung zwischen ethischer Überzeugung und sittlichem Verhalten, Gültigkeitsanspruch und Relativität von Werten und Normen; Erläutern wichtiger Kategorien für ethisch-philosophisches Denken und sittliches Werten in neuen Zusammenhängen; Erschließen von Texten oder Sachverhalten mit Hilfe von Gelerntem, z. B.",,,,2006.0,"Ethik, Philo"
11,1,0.8439990318920182,"noch verdienen wir Lob oder Tadel für sie. Im Laufe der Evolution bestand der entscheidende Schritt auf dem Weg zur willentlichen Verhaltenssteuerung darin, dass einige Lebewesen die Fähigkeit entwickelten, ihr Verhalten an der inneren Vorstellung zukünftiger Zustände auszurichten. Es sind insbesondere zwei antizipative Leistungen, die Voraussetzungen für solches Verhalten sind: die Fähigkeit, mehr oder weniger weit in der Zukunft liegende Effekte",,,,2006.0,"Ethik, Philo"
12,1,0.9649126648413753,"Weg zur willentlichen Verhaltenssteuerung darin, dass einige Lebewesen die Fähigkeit entwickelten, ihr Verhalten an der inneren Vorstellung zukünftiger Zustände auszurichten. Es sind insbesondere zwei antizipative Leistungen, die Voraussetzungen für solches Verhalten sind: die Fähigkeit, mehr oder weniger weit in der Zukunft liegende Effekte des eigenen Verhaltens zu antizipieren und zu bewerten und das Verhalten an solchen mental repräsentierten Zielzuständen auszurichten sowie",,,,2006.0,"Ethik, Philo"
13,1,0.9615625221437045,"zwei antizipative Leistungen, die Voraussetzungen für solches Verhalten sind: die Fähigkeit, mehr oder weniger weit in der Zukunft liegende Effekte des eigenen Verhaltens zu antizipieren und zu bewerten und das Verhalten an solchen mental repräsentierten Zielzuständen auszurichten sowie die Fähigkeit, zukünftige Veränderungen der eigenen Bedürfnislage zu antizipieren und bei der Ausrichtung des Verhaltens an solchen antizipierten Bedürfnissen wenn nötig aktuelle Bedürfnisse",,,,2006.0,"Ethik, Philo"
14,1,0.8649516264785176,"und bei der Ausrichtung des Verhaltens an solchen antizipierten Bedürfnissen wenn nötig aktuelle Bedürfnisse oder emotionale Impulse zu unterdrücken. Die Annahme, dass aktuelle Bedürfnisse aber einen direkteren Einfluss auf unser Verhalten haben, macht verständlich, warum es besonderer Kontrollprozesse bedarf, um langfristige Ziele durchzusetzen. Das literarische Musterbeispiel dafür ist Odysseus, der sich von seinen Gefährten an den Mast seines Schiffes fesseln lässt,",,,,2006.0,"Ethik, Philo"
15,1,0.5603079937152812,"ist der entscheidende Punkt, dass die Fähigkeit zur Bedürfnisantizipation in Verbindung mit dem Erwerb von Selbstkontrollstrategien die Voraussetzung für eine weitere Stufe der Autonomie bildet. Sie besteht darin, dass das Verhalten nicht mehr nur zum Teil unabhängig von der unmittelbaren äußeren Reizsituation ist, sondern darüber hinaus bis zu einem gewissen Grad auch unabhängig von ansonsten dominanten inneren Determinanten wie aktuellen Bedürfnissen,",,,,2006.0,"Ethik, Philo"
16,4,0.6189080490011056,"zu versichern. Deshalb sucht man von Urteilsfähigen geehrt zu werden, von Menschen, die uns kennen, und zwar aufgrund der Tüchtigkeit griechisch hier: arete Tüchtigkeit, Tugend. Jedenfalls ergibt sich aus diesem Verhalten ganz klar, dass die Tüchtigkeit Tugend der höhere Wert ist, und man darf dann vielleicht eher in ihr das Ziel des Lebens für den Staat erkennen. Und doch ist auch",,,,2006.0,"Ethik, Philo"
