document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,10,0.5494561691898953,"Zusammenlebens Inhaltlicher Schwerpunkt: - Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutsamkeit von Gerechtigkeit für soziales Leben, formulieren Regeln für ein gerechtes Miteinander, erläutern unterschiedliche Prinzipien von Gerechtigkeit Gleichheit, Bedürfnis, Leistung, erläutern Verhalten und Handeln hinsichtlich der zugrundeliegenden Werte und möglicher Konsequenzen für sich selbst und für ein gerechtes Miteinander. Urteilskompetenz Die Schülerinnen und Schüler bewerten unterschiedliche Prinzipien von Gerechtigkeit,",NRW,,Sek1,2024.0,"Ethik, Philo"
1,3,0.5315419758873873,"ergeben sich die nachfolgenden konkretisierten Kompetenzerwartungen: Inhaltsfeld : Das Selbst Inhaltlicher Schwerpunkt: - Person und Persönlichkeit Sachkompetenz Die Schülerinnen und Schüler erläutern Merkmale ihrer Person und ihrer Persönlichkeit, identifizieren menschliche Bedürfnisse und Fähigkeiten und die damit einhergehenden Stärken und Schwächen, erläutern den Einfluss von Emotionen auf den Menschen und für das Zusammenleben, entwickeln Vorstellungen von Rollen und deren Entwicklung, erläutern unterschiedliche",NRW,,Sek1,2024.0,"Ethik, Philo"
2,6,0.3267883011845979,"Versuche der Einflussnahme von Seiten der Konsum- und Freizeitindustrie. erkennen den Einfluss der Gleichaltrigengruppe auf ihr Konsum- und Freizeitverhalten. machen sich im Zusammenhang mit ihrem Konsum- und Freizeitverhalten ihre eigenen Bedürfnisse bewusst, auch vor dem Hintergrund, dass ihre Freizeit begrenzt ist. beschreiben und bewerten in konkreten Zusammenhängen, welche Folgen Konsumverhalten auf Menschen in anderen Ländern und auf unsere Umwelt hat, und",Bayern,Gym,6,,"Ethik, Philo"
3,6,0.5015647247859726,"Geld; z. B.: Lesen, Musizieren, Sport treiben, Natur erleben Einfluss der Werbung, Kauflust und Kaufsucht Einfluss von Gruppenzwang auf Konsum und Freizeitverhalten, Marken als Statussymbole, der Vergleich mit anderen eigene Bedürfnisse im Zusammenhang mit Konsum und Freizeit",Bayern,Gym,6,,"Ethik, Philo"
4,8,0.9738094156713046,"auf gesellschaftliche Pflichten innerhalb eines sozialen Rechtsstaats sowie einen verantwortungsvollen Umgang mit Technik und Natur. Eine sensible Auseinandersetzung mit diesbezüglichen Fragestellungen stellt für die Schülerinnen und Schüler erfahrungsgemäß ein großes Bedürfnis dar. Der Prozess des Heranwachsens ist zudem nicht selten mit Phasen mangelnden Selbstwertgefühls und einer tiefen Unsicherheit bezüglich individueller Ziele und Bedürfnisse verbunden. Gelegentlich sorgen Misserfolg, Langeweile oder ein mangelndes",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
5,11,0.9633332741204609,"weil fundiertes ethisches Urteilen auf ein differenziertes und wahrheitsorientiertes Wirklichkeitsverständnis angewiesen ist. Fragen nach Orientierungsmöglichkeiten Die Beschäftigung mit religiösen bzw. weltanschaulichen Aspekten ist für viele Schülerinnen und Schüler ein großes Bedürfnis. Sie fragen nach einem möglichen Sinn der Welt, nach deren Ursprung, nach Ewigkeit, Endlichkeit und einem möglichen Jenseits sowie nach einer verbindlichen Wertorientierung. Außerdem stellt sich die Frage nach der",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
6,12,0.9745368751099347,"etc. setzen sich mit grundlegenden Aspekten religiöser und weltanschaulicher Menschenund Weltbilder auseinander. Mensch als Ebenbild Gottes, Mensch als Teil der Schöpfung, Mensch als Produkt der Evolution, humanistisches Menschenbild, Mensch als Bedürfnis- und Triebwesen Welt als Schöpfung, Weltbilder in Mythen ptolemäisches vs. kopernikanisches Weltbild Welt als Produkt des Zufalls ... Grundbegriffe: Ethik, Initiationsritus, Menschenbild, Weltanschauung, Weltbild Schuljahrgänge und Die in kursiver Schrift",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
7,10,0.9683902807142958,"zwischen Sex und Gender mit Blick auf individuell geprägte Geschlechtsidentität relevant. Im Rahmen des Kompetenzbereichs Fragen nach dem Ich reflektieren die Schülerinnen und Schüler deshalb ihre verschiedenen sozialen Rollen, ihre Bedürfnisse und Begabungen sowie die entscheidenden Phasen ihrer Entwicklung und Sozialisation. Dazu gehört auch die reflektierte Auseinandersetzung mit den Phänomenen Krankheit, Tod und Trauer. Durch eine intensive Auseinandersetzung mit diesen Aspekten",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
8,8,0.9683906587480284,"für die Schülerinnen und Schüler erfahrungsgemäß ein großes Bedürfnis dar. Der Prozess des Heranwachsens ist zudem nicht selten mit Phasen mangelnden Selbstwertgefühls und einer tiefen Unsicherheit bezüglich individueller Ziele und Bedürfnisse verbunden. Gelegentlich sorgen Misserfolg, Langeweile oder ein mangelndes Selbstkonzept gar dafür, dass sich die Schülerinnen und Schüler in Süchte und Abhängigkeiten flüchten. Der Kompetenzbereich Fragen nach der Zukunft sensibilisiert die",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
9,12,0.9672617165919687,"Die Schülerinnen und Schüler reflektieren ihre Hoffnungen und Befürchtungen angesichts kommender Lebensphasen, entwickeln eigene Zielvorstellungen für eine gelungene Gestaltung ihrer privaten wie beruflichen Zukunft und analysieren das Spannungsfeld zwischen eigenen Bedürfnissen einerseits und gesellschaftlichen Anforderungen andererseits. Sie erhalten Einsicht in die Notwendigkeit, die natürlichen Lebensgrundlagen zu erhalten und der Umwelt sowie den Menschen nicht nur nach Nützlichkeitsaspekten zu begegnen. Sie setzen",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
