document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,4,0.9634615384030806,"Kirchen internationale Hilfsaktionen in Katastrophenfällen diskutieren Beispiele von Verletzungen der Menschenrechte, u.a. an den Beispielen Mobbing und Kinderarbeit. Menschenrechtsverletzungen, z. B. physische und psychische Misshandlungen, Formen von Diskriminierung z. B. Rassismus, Mobbing, Folter, Todesstrafe Güterabwägung bei Produkten von Kinderarbeit ... Grundbegriffe: Grundbedürfnisse, Menschenrechte, Menschenwürde, Mobbing Inhaltsbezogener Kompetenzbereich: Fragen nach Orientierungsmöglichkeiten Leitthema: Leben in religiös und weltanschaulich geprägten Kulturen Erwartete Kompetenzen am",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
1,19,0.9406249998912092,"Kampf der Kulturen des amerikanischen Politikwissenschaftlers Samuel P. Huntington. Projekt: Gestalten eines RadioFeatures/Videos zum Thema Kein Platz für fremde Kulturen Handeln Ausrichten eines interkulturellen Festes der Schulgemeinschaft Projekt Schule ohne Rassismus Hinweis s. Themen Menschenwürde als ethische Leitidee, Religion und Gesellschaft Sein: Ich und die anderen In Gemeinschaft leben Ethik / Medien - andere Welten Die Jugendlichen der heutigen Zeit wachsen",Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
2,19,0.9366666640115918,bei Festnahmen von Demonstranten durch die Polizei Sein: Ich und die anderen In Gemeinschaft leben Ethik / Gewalt und Gewaltverzicht inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Handeln Durchführen des Projektes Schule ohne Rassismus - Schule mit Courage Unterrichtsgang zu einer Gerichtsverhandlung Strafverfahren Hinweis s. Thema Demokratie und Werte im Lehrplan Sozialkunde / Sein: Die Welt Kultur Ethik / Wissenschaft und Technik In den,Saarland,GemS,"9,10",2018.0,"Ethik, Philo"
3,5,0.6813638053857232,"Geschichten Empathie und Perspektivwechsel Übertragen der Kenntnisse über Vorurteile auf das Beispiel der Judenverfolgung Der schwarze Tod, Ritualmordlegenden Vertreibung der Juden aus Europa Antijudaismus, Antisemitismus Massenmord an Juden: Shoa, Holocaust Rassismus Grundgesetz Artikel Richter: Damals war es Friedrich Dokumentationen LB LB GE, Kl. , LB Werteorientierung Wahlbereich : Gerechtigkeit in der Schule Kennen von Problemen der Gerechtigkeit in der Schule Fairness",Sachsen,Gym,,2019.0,"Ethik, Philo"
4,4,0.9586956520623864,"Watch Briefaktionen von Amnesty International, internationale Hilfsaktionen in Katastrophenfällen diskutieren Beispiele von Verletzungen der Menschenrechte unter ethischen Gesichtspunkten. Menschenrechtsverletzungen, z. B. physische und psychische Misshandlungen, Formen von Diskriminierung z. B. Rassismus, Todesstrafe Problematisierung der Abgrenzung zwischen Menschenrechtsverletzungen und Regelverstößen Güterabwägung bei Produkten von Kinderarbeit Rechtfertigung der Folter zugunsten der Rettung Unschuldiger - Verwirklichung der Menschenwürde für Schwerverbrecher ... Grundbegriffe: Grundbedürfnisse, Menschenrechte,",Niedersachsen,Gesamtschule,,2017.0,"Ethik, Philo"
5,4,0.9586956520623864,"Watch Briefaktionen von Amnesty International, internationale Hilfsaktionen in Katastrophenfällen diskutieren Beispiele von Verletzungen der Menschenrechte unter ethischen Gesichtspunkten. Menschenrechtsverletzungen, z. B. physische und psychische Misshandlungen, Formen von Diskriminierung z. B. Rassismus, Todesstrafe Problematisierung der Abgrenzung zwischen Menschenrechtsverletzungen und Regelverstößen Güterabwägung bei Produkten von Kinderarbeit Rechtfertigung der Folter zugunsten der Rettung Unschuldiger - Verwirklichung der Menschenwürde für Schwerverbrecher ... Grundbegriffe: Grundbedürfnisse, Menschenrechte,",Niedersachsen,Gym,Sek1,2017.0,"Ethik, Philo"
6,4,0.9634615384030806,"Watch, Kirchen internationale Hilfsaktionen in Katastrophenfällen diskutieren Beispiele von Verletzungen der Menschenrechte, u.a. am Beispiel Mobbing und Kinderarbeit. Menschenrechtsverletzungen, z. B. physische und psychische Misshandlungen, Formen von Diskriminierung z. B. Rassismus, Mobbing, Folter, Todesstrafe Güterabwägung bei Produkten von Kinderarbeit ... Grundbegriffe: Grundbedürfnisse, Menschenrechte, Menschenwürde, Mobbing Inhaltsbezogener Kompetenzbereich: Fragen nach Orientierungsmöglichkeiten Leitthema: Leben in religiös und weltanschaulich geprägten Kulturen Erwartete Kompetenzen am",Niedersachsen,Realschule,,2018.0,"Ethik, Philo"
7,19,0.940624999891466,Kampf der Kulturen des amerikanischen Politikwissenschaftlers Samuel P. Huntington. Projekt: Gestalten eines RadioFeatures/Videos zum Thema Kein Platz für fremde Kulturen Handeln Ausrichten eines interkulturellen Festes der Schulgemeinschaft Projekt Schule ohne Rassismus Hinweis s. Thema Religion und Gesellschaft Sein: Ich und die anderen In Gemeinschaft leben Ethik Medien - andere Welten Die Jugendlichen der heutigen Zeit wachsen wie keine Generation zuvor mit,Saarland,Gym,9,2018.0,"Ethik, Philo"
8,19,0.9269230767623429,B. bei Festnahmen von Demonstranten durch die Polizei Sein: Ich und die anderen In Gemeinschaft leben Ethik Gewalt und Gewaltverzicht inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Handeln Durchführen des Projektes Schule ohne Rassismus - Schule mit Courage Unterrichtsgang zu einer Gerichtsverhandlung Strafverfahren Sein: Die Welt Kultur Ethik Wissenschaft und Technik In den Schulen wird für die jungen Menschen vielerorts eine dezidiert naturwissenschaftlichtechnische Orientierung,Saarland,Gym,9,2018.0,"Ethik, Philo"
9,19,0.9136363634930869,"schulischer Verhältnisse im Sinne des just community-Gedankens in einem Projekt z. B. in Form einer Zukunftswerkstatt, das die gesamte Schulgemeinschaft einschließt Beteiligung an einem StreitschlichterProjekt Beteiligung am Projekt Schule ohne Rassismus - Schule mit Courage Sollen: Moralisches Handeln Werte und Normen Ethik / Rechte und Pflichten Jugendliche nehmen sich selbst in steigendem Maße als aktives Subjekt in der Gesellschaft wahr und",Saarland,GemS,"7,8",2018.0,"Ethik, Philo"
