document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,10,0.9524999996440282,"Krankheit, Tod für das eigene und für menschliches Leben allgemein, erörtern kriteriengeleitet Fragen hinsichtlich Ursprung und Grenzen des Lebens. Inhaltsfeld : Menschliche Erkenntnis Inhaltliche Schwerpunkte: - Realität und Virtualität - Vorurteil, Urteil, Wissen Sachkompetenz Die Schülerinnen und Schüler unterscheiden zwischen Wirklichkeit und medialer Realität, benennen Chancen und Herausforderungen von Virtualität, erläutern die Entstehung und Verbreitung von Vorurteilen, entwickeln Lösungsansätze zum Abbau",NRW,,Sek1,2024.0,"Ethik, Philo"
1,10,0.41407753052659463,"und Schüler begründen Urteile unter kritischer Berücksichtigung von Quellen, erörtern die Bedeutung von Meinungsverstärkern u. a. Peergroup, digitale Filterblasen auf Wahrnehmung und Handeln in der Welt, erörtern das Verhältnis von Vorurteil, Urteil und Wissen, erörtern eine mögliche Beeinflussung von Wahrnehmungs- und Erkenntnisprozessen. Lernerfolgsüberprüfung und Leistungsbewertung Die rechtlich verbindlichen Grundsätze der Leistungsbewertung sind im Schulgesetz SchulG sowie in der Ausbildungs- und Prüfungsordnung",NRW,,Sek1,2024.0,"Ethik, Philo"
2,10,0.9499999991864665,"Realität und Virtualität - Vorurteil, Urteil, Wissen Sachkompetenz Die Schülerinnen und Schüler unterscheiden zwischen Wirklichkeit und medialer Realität, benennen Chancen und Herausforderungen von Virtualität, erläutern die Entstehung und Verbreitung von Vorurteilen, entwickeln Lösungsansätze zum Abbau von Vorurteilen, beschreiben mögliche Einflüsse auf Wahrnehmungs- und Erkenntnisprozesse. Urteilskompetenz Die Schülerinnen und Schüler begründen Urteile unter kritischer Berücksichtigung von Quellen, erörtern die Bedeutung von Meinungsverstärkern",NRW,,Sek1,2024.0,"Ethik, Philo"
3,10,0.9499999995857065,"Wissen Sachkompetenz Die Schülerinnen und Schüler unterscheiden zwischen Wirklichkeit und medialer Realität, benennen Chancen und Herausforderungen von Virtualität, erläutern die Entstehung und Verbreitung von Vorurteilen, entwickeln Lösungsansätze zum Abbau von Vorurteilen, beschreiben mögliche Einflüsse auf Wahrnehmungs- und Erkenntnisprozesse. Urteilskompetenz Die Schülerinnen und Schüler begründen Urteile unter kritischer Berücksichtigung von Quellen, erörtern die Bedeutung von Meinungsverstärkern u. a. Peergroup, digitale Filterblasen auf",NRW,,Sek1,2024.0,"Ethik, Philo"
4,9,0.973611110992734,"Ausgrenzung, Diskriminierung, Konflikte, Gewalt diskutieren Möglichkeiten und Voraussetzungen eines toleranten Zusammenlebens. Minimalkonsens grundlegender Wertvorstellungen Informationen über andere Religionen und Kulturen, interkulturelle Begegnungen infolge von Migration, Fluchtursachen ... Grundbegriffe: Klischee, Toleranz, Vorurteil Inhaltsbezogener Kompetenzbereich: Fragen nach Orientierungsmöglichkeiten Leitthema: Aspekte von Religionen und Weltanschauungen Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... arbeiten Gottesvorstellungen in",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
5,17,0.9813725489753419,die verbindlichen Grundbegriffe Schuljahrgänge und Schuljahrgänge und Schuljahrgänge und Erfolg/Misserfolg Familienformen Freundschaft glückliches Leben das Göttliche Goldene Regel Idol Klischee Mobbing Monotheismus/Polytheismus Naturwissenschaft Normen Religiosität Ritual Schöpfung Toleranz Verantwortungsbewusstsein Vorbild Vorurteil Werte Ethik Geschlechterrolle Grundbedürfnisse Initiationsritus Konflikt Konvention Krise Liebe Menschenbild Menschenrechte Menschenwürde Mobbing Orientierung Prävention Selbstbestimmung Selbstwertgefühl Sexualität soziale Rolle Sucht Weltanschauung Weltbild Endlichkeit Erkennen Ethik Gender/Sex Gewalt Glauben/Meinen/Wissen Glück,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
6,11,0.9604166665408642,"Schüler also dazu auf, sich eigene und ihnen begegnende Wahrheits- und Wirklichkeitsvorstellungen bewusst zu machen und die Voraussetzungen ihrer Urteile über Wirklichkeit zu reflektieren. Kritisch hinterfragen die Schülerinnen und Schüler Vorurteile und Klischees und erweitern durch die Auseinandersetzung mit unbekannten Lebens- und Sinnentwürfen ihr Fremdverstehen und ihre Fähigkeit zur Perspektivenübernahme. Sie prüfen den Inhalt, den Anspruch und die Tragweite von Menschenrechten",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
7,13,0.9756410255977803,"... beschreiben unterschiedliche Formen der Lebensgestaltung. verschiedene Interessen, unterschiedliche Herkunft und Sitten, auch in der Folge von Migration Kleidung, Körpersprache, Mimik, Sprachstil, Umgangsformen, Temperament, auffällige Merkmale benennen Beispiele für gängige Vorurteile und Klischees. Vorurteile und Klischees bezogen auf Aussehen, Geschlechterrollen, Lebensalter, Religionszugehörigkeit, soziale und ethnische Herkunft Klischees und Stereotype in den Medien erläutern Ursachen und Folgen von Vorurteilen. Unkenntnis, Desinteresse, Intoleranz,",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
8,13,0.9768292682563802,"Formen der Lebensgestaltung. verschiedene Interessen, unterschiedliche Herkunft und Sitten, auch in der Folge von Migration Kleidung, Körpersprache, Mimik, Sprachstil, Umgangsformen, Temperament, auffällige Merkmale benennen Beispiele für gängige Vorurteile und Klischees. Vorurteile und Klischees bezogen auf Aussehen, Geschlechterrollen, Lebensalter, Religionszugehörigkeit, soziale und ethnische Herkunft Klischees und Stereotype in den Medien erläutern Ursachen und Folgen von Vorurteilen. Unkenntnis, Desinteresse, Intoleranz, Unsicherheit, Schwarz-Weiß-Denken, Stärkung",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
9,15,0.9720588233364401,"... untersuchen geschlechtsspezifische Rollenerwartungen im Bereich von Liebe und Sexualität und setzen sich mit diesen auseinander. vermeintlich typisch männliche bzw. typisch weibliche Eigenschaften und Vorstellungen, unterschiedliche Kommunikationsformen, Rollenverhalten der Geschlechter, Vorurteile gegenüber Homosexualität Sexualität und Rollenklischees in den Medien diskutieren Möglichkeiten und Grenzen sexueller Selbstbestimmung in Vergangenheit und Gegenwart. Konventionen im historischen Vergleich Liebe und Sexualität im Spannungsfeld von Partnerwahl und",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
