document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,11,0.9008790249974822,"verantwortlichem Handeln geschaffen. Inhaltsfeld : Strukturen des Zusammenlebens Dieses Inhaltsfeld beschäftigt sich mit der Rechtfertigung von Strukturen des Zusammenlebens in Gemeinschaft, Gesellschaft und Staat sowie Fragen des Rechts und der Gerechtigkeit. Herausforderungen einer globalisierten und komplexen Welt werden in Beziehung zu lokalem Handeln gesetzt. Dabei wird die eigene Rolle in unterschiedlichen Strukturen des Zusammenlebens in den Blick genommen. Inhaltsfeld : Gegenwart",NRW,,Sek1,2024.0,"Ethik, Philo"
1,11,0.866936052774238,"ethische Positionen hinsichtlich ihrer Tragfähigkeit, prüfen kriteriengeleitet den Wahrheitsgehalt von Aussagen, beurteilen Wertekonflikte in Bezug auf den Umgang mit Wahrheit und Lüge. Inhaltsfeld : Strukturen des Zusammenlebens Inhaltlicher Schwerpunkt: - Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutsamkeit von Gerechtigkeit für soziales Leben, formulieren Regeln für ein gerechtes Miteinander, erläutern unterschiedliche Prinzipien von Gerechtigkeit Gleichheit, Bedürfnis, Leistung, erläutern Verhalten und",NRW,,Sek1,2024.0,"Ethik, Philo"
2,11,0.8407759505014369,"Aussagen, beurteilen Wertekonflikte in Bezug auf den Umgang mit Wahrheit und Lüge. Inhaltsfeld : Strukturen des Zusammenlebens Inhaltlicher Schwerpunkt: - Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutsamkeit von Gerechtigkeit für soziales Leben, formulieren Regeln für ein gerechtes Miteinander, erläutern unterschiedliche Prinzipien von Gerechtigkeit Gleichheit, Bedürfnis, Leistung, erläutern Verhalten und Handeln hinsichtlich der zugrundeliegenden Werte und möglicher Konsequenzen für sich",NRW,,Sek1,2024.0,"Ethik, Philo"
3,11,0.9626666209254778,"Strukturen des Zusammenlebens Inhaltlicher Schwerpunkt: - Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutsamkeit von Gerechtigkeit für soziales Leben, formulieren Regeln für ein gerechtes Miteinander, erläutern unterschiedliche Prinzipien von Gerechtigkeit Gleichheit, Bedürfnis, Leistung, erläutern Verhalten und Handeln hinsichtlich der zugrundeliegenden Werte und möglicher Konsequenzen für sich selbst und für ein gerechtes Miteinander. Urteilskompetenz Die Schülerinnen und Schüler bewerten unterschiedliche Prinzipien",NRW,,Sek1,2024.0,"Ethik, Philo"
4,11,0.9666665897726168,"Bedürfnis, Leistung, erläutern Verhalten und Handeln hinsichtlich der zugrundeliegenden Werte und möglicher Konsequenzen für sich selbst und für ein gerechtes Miteinander. Urteilskompetenz Die Schülerinnen und Schüler bewerten unterschiedliche Prinzipien von Gerechtigkeit, beurteilen Verhalten und Handlungen unter Berücksichtigung unterschiedlicher Gerechtigkeitsvorstellungen. Inhaltsfeld : Gegenwart und Zukunft Inhaltlicher Schwerpunkt: - Nachhaltiges Leben und Lernen Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutung kritischen Denkens",NRW,,Sek1,2024.0,"Ethik, Philo"
5,11,0.9678160564780169,"erörtern verantwortliches Handeln in der Gesellschaft und die dahinterstehenden Werte, begründen kriteriengeleitet Werthaltungen, beurteilen ethische Positionen. Inhaltsfeld : Strukturen des Zusammenlebens Inhaltliche Schwerpunkte: - Partizipation und Verantwortung - Recht und Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erklären die Bedeutsamkeit einer Dialog- und Debattenkultur für die verantwortungsvolle Partizipation in einer demokratischen Gesellschaft, erläutern Chancen und Herausforderungen unterschiedlicher Möglichkeiten von Partizipation in einer",NRW,,Sek1,2024.0,"Ethik, Philo"
6,11,0.7651486591713346,"Medien, vergleichen die Gesellschaften zugrundeliegenden Werthaltungen kritisch, beschreiben ausgewählte gesellschaftliche Probleme hinsichtlich ihrer Ursachen, Entwicklungen und Konsequenzen, beschreiben Freiheitsrechte und deren mögliche Gefährdung, erläutern Gerechtigkeitsgrundsätze, stellen das Verhältnis von Recht, Gerechtigkeit und Rechtsstaat dar. Urteilskompetenz Die Schülerinnen und Schüler beurteilen den Einsatz von Künstlicher Intelligenz im Kontext von Partizipation in einer demokratischen Gesellschaft, beurteilen gesellschaftliche Probleme hinsichtlich ethischer Aspekte, beurteilen Freiheitsrechte",NRW,,Sek1,2024.0,"Ethik, Philo"
7,11,0.9654320474758129,"Intelligenz im Kontext von Partizipation in einer demokratischen Gesellschaft, beurteilen gesellschaftliche Probleme hinsichtlich ethischer Aspekte, beurteilen Freiheitsrechte und deren mögliche Grenzen und Gefährdungen, beurteilen Gerechtigkeitsgrundsätze, reflektieren das Verhältnis von Recht, Gerechtigkeit und Staat. Inhaltsfeld : Gegenwart und Zukunft Inhaltliche Schwerpunkte: - Utopien und ihre Funktion - Friedenskonzepte - Nachhaltige Entwicklung Sachkompetenz Die Schülerinnen und Schüler erläutern Wirkungen von Utopien und Dystopien,",NRW,,Sek1,2024.0,"Ethik, Philo"
8,8,0.9666666636169184,"die Erreichung der dort aufgeführten Kompetenzerwartungen zu überprüfen. Ein isoliertes, lediglich auf Reproduktion angelegtes Abfragen einzelner Daten und Sachverhalte allein kann dabei den zuvor formulierten Ansprüchen an die Leistungsfeststellung nicht gerecht werden. Durch die zunehmende Komplexität der Lernerfolgsüberprüfungen im Verlauf der Sekundarstufe I werden die Schülerinnen und Schüler auf die Anforderungen der nachfolgenden schulischen und beruflichen Ausbildung vorbereitet. Bei Leistungen, die",NRW,,Sek1,2024.0,"Ethik, Philo"
9,11,0.9641025194886377,"mit Wahrheit und Lüge. Inhaltsfeld : Strukturen des Zusammenlebens Inhaltlicher Schwerpunkt: - Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutsamkeit von Gerechtigkeit für soziales Leben, formulieren Regeln für ein gerechtes Miteinander, erläutern unterschiedliche Prinzipien von Gerechtigkeit Gleichheit, Bedürfnis, Leistung, erläutern Verhalten und Handeln hinsichtlich der zugrundeliegenden Werte und möglicher Konsequenzen für sich selbst und für ein gerechtes Miteinander. Urteilskompetenz Die",NRW,,Sek1,2024.0,"Ethik, Philo"
