document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,7,0.3762097689531338,"Fach Praktische Philosophie fußt auf der Sach-, Methoden- und Urteilskompetenz und bedeutet, dass die erworbene Orientierung im Denken zu eigenen verantwortbaren Handlungsoptionen führt. Die Handlungskompetenz zielt auf die Beteiligung an rationalen Diskursen, in denen auch die Perspektive anderer berücksichtigt wird, um sich mit ihnen respektvoll und sprachlich angemessen austauschen zu können. Das eigene Handeln jederzeit zu reflektieren und die argumentative Beteiligung",NRW,,Sek1,2024.0,"Ethik, Philo"
1,4,0.970429971095492,"untersuchen verschiedene ethische Positionen und erfassen deren Tragweite, - erläutern unterschiedliche Lösungswege für moralische Problemstellungen. Diskutieren und Urteilen Für die Persönlichkeitsentwicklung ist es besonders förderlich, eigene Positionen im Rahmen eines rationalen, von Offenheit und Fairness geprägten Diskurses zu präsentieren, zu legitimieren und ggf. zu revidieren. Denn erst im argumentativen Austausch mit anderen Menschen kann die Befähigung zur ethischen Urteilsbildung hinreichend entfaltet",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
2,7,0.5416651314821721,"Vorgehen des Odysseus. Deren Konzeption beginnt mit dem Erkennen dauerhaft wertgeschätzter Bedürfnisse Bedürfnisantizipation. Danach kann eine Selbstkontrollstrategie Immunisierungsstrategie gegen mögliche zukünftige, als nicht substantiell oder sogar als schädlich erkannte Bedürfnisse rational entworfen werden. Eine muss auf das gewählte Beispiel bezogen skizziert werden. Im Fall materiellen Konsums Kaufrausch etwa: Vermeidung von Shoppingtouren als Freizeitvergnügen, Schaufensterbummel nur nach Geschäftsschluss, Einkaufen nur in Begleitung",,,,2006.0,"Ethik, Philo"
3,4,0.4537502589546344,"ethischer Egoismus ist Maßstab für die moralische Beurteilung einer Handlung. Aktuelle Versionen des Utilitarismus Präferenzutilitarismus; Singer / Hoerster gehen vom Begriff des Interesses aus. Z.B. unterscheidet Hoerster das Überlebensinteresse als rationale Orientierung an der Zukunft vom Überlebensinstinkt vieler Lebewesen, die keine Zukunftsorientierung kennen. Das Vorhandensein dieses bewussten Überlebensinteresses unterscheidet den Menschen als Person von dem Menschen als Gattungswesen. Der Embryo ist",,,,2006.0,"Ethik, Philo"
4,4,0.6742722082527621,"wie komplex konkrete Probleme in den Bereichsethiken sein können und dass umfangreiche Information für ein qualifiziertes Urteil notwendig ist. Sie sollen zugleich auch lernen, dass zunächst unübersichtlich erscheinende Situationen der rationalen Analyse und der Verständigung über Lösungen zugänglich sind, die ethisch zu verantworten sind. Ziel des Fachs ist es hier nicht zuletzt, die Schülerinnen und Schüler zu befähigen, sowohl ihre Lebensgestaltungschancen",,,,2006.0,"Ethik, Philo"
5,2,0.4606729994757111,"Anfängen wurden dazu widersprüchliche Positionen formuliert und die fachwissenschaftliche Diskussion darüber ist eine genuin philosophische Form der Auseinandersetzung. Die heute verbreitete Auffassung von Philosophie als Reflexionswissenschaft legt besonderen Wert auf Rationalität und betont deren prinzipielle Offenheit hinsichtlich der Inhalte, die zum möglichen Gegenstand einer Reflexion werden können. Über alle Unterschiede im Selbstverständnis von Philosophie hinweg lässt sich als Gemeinsamkeit festhalten: Das",Berlin,Gym,Sek2,2022.0,"Ethik, Philo"
6,8,0.23632268148222027,"Standpunkt, gehen aber auch auf andere Argumente ein und differenzieren bzw. revidieren ihre Urteile ggf. im Gespräch. Ebenso überprüfen sie mündliche und schriftliche Beiträge anderer im Hinblick auf die Grundprinzipien rationalen Argumentierens. kontrollieren in Konfliktsituationen ihre Wut. versetzen sich in die Situation von Mobbingopfern. Sie sind sich der Bedeutung der Zuschauer bewusst und tragen zur Beendigung von Mobbingfällen bei. Inhalte zu",Bayern,Gym,7,,"Ethik, Philo"
7,12,0.8472165800072844,"z. B. unaufrichtiges Nachgeben Mobbing: Wirkung auf die Betroffenen, Rollenverteilung, Möglichkeiten zur Vermeidung bzw. Beendigung, Cybermobbing ein Konfliktlösungsmodell Strategien zur Selbstkontrolle von Wut, z. B. Selbstinstruktionen, Wutprotokoll, körperliche Aktivität Grundprinzipien rationalen Argumentierens: Folgerichtigkeit, Widerspruchsfreiheit, Wahrheitsverpflichtung und Überprüfbarkeit Eth Lernbereich : Erwachsen werden ca. Std. Kompetenzerwartungen Die Schülerinnen und Schüler ... reflektieren die Veränderungen, die in der Pubertät mit ihrem Körper, ihren",Bayern,Gym,7,,"Ethik, Philo"
8,11,0.9758771488878066,"ästhetisch-expressive Begegnung und Gestaltung Sprache/Literatur, Musik/bildende und theatrale Kunst/physische Expression normativ-evaluative Auseinandersetzung mit Wirtschaft und Gesellschaft Geschichte, Politik, Ökonomie, Recht, Wirtschaft, Gesundheit und Soziales einen Modus, in dem Probleme konstitutiver Rationalität behandelt werden und über die Bedingungen menschlicher Erkenntnis und menschlichen In-der-Welt-Seins nachgedacht wird Religion, Ethik und Philosophie. Jeder dieser gleichrangigen Modi bietet also eine eigene Art und Weise, die Wirklichkeit",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
9,7,0.9490726233982548,"verbindlich: Themenfelder - E. Menschen- und Weltbilder in den Religionen Konsequenzen anthropologischer Konzeptionen Gesellschaft und Mensch: Menschenbilder in den Religionen Mensch und Freiheit religiöse Geschichtsauffassungen Mythologie E. Glaube und Vernunft Rationale Letztbegründungskonzepte zum Beispiel Platon Erfahrung, Transzendenz, Glaube, religiöse Moralbegründung Erscheinung und Idee: Höhlengleichnis Probleme religiöser Sprache und Begrifflichkeiten ontologische Differenz E. Religionskritik Religionskritische Perspektiven zum Beispiel Freud, Marx Anthropologie Psychologie",Hessen,Gym,Sek2,2024.0,"Ethik, Philo"
10,3,0.6432737406871514,"und des Selbst Begriffsanalyse: Natur und Kultur Bild fü hh lti E t i kl Verstand und Gefühl Fähigkeit zur Reflexion Mensch als Vernunftwesen freier Wille Motive, Affekte und Leidenschaften Rationalität der Gefühle Verhältnis von Geist und Gehirn künstliche Intelligenz Stationenlernen selbstständiges Texterschließen mit Anleitung Interdisziplinarität und Mehrperspektivität Methodenbewusstsein Kennen ausgewählter Sichtweisen auf die Entwicklung personaler Identität Selbstsein und derselbe sein",Sachsen,Gym,,2019.0,"Ethik, Philo"
11,5,0.4263930574838869,der verschiedenen Antworten trägt sie zur Orientierung der Schüler in der Gesellschaft sowie zur Reflexion von Erkenntnisprozessen und der eigenen Lebensführung bei. Der Grundkurs Philosophie fordert zum Meinungsaustausch und zur rational begründeten Argumentation auf und unterstützt damit die Entwicklung von Reflexionsfähigkeit und Werteorientierung. Es fördert die Toleranz gegenüber anderen Standpunkten wie auch die kritische Distanz gegenüber der eigenen Position. Indem die,Sachsen,Gym,,2019.0,"Ethik, Philo"
12,3,0.2835386443043228,"einzunehmen und diese argumentativ zu vertreten. Die Lernbereiche beziehen sich auf die folgenden Disziplinen der Philosophie: Anthropologie Ästhetik Erkenntnistheorie Geschichtsphilosophie Strukturierung In einem lebensweltbezogenen und handlungsorientierten Philosophieunterricht lernen die Schüler, rational begründete Argumente auszutauschen. In Rede und Gegenrede werden intellektuelle Schärfe, Kritikfähigkeit didaktische Grundsätze g g Die Schüler setzen sich intensiv mit philosophischen Texten auseinander und üben, Begriffe aus ihrem Zusammenhang",Sachsen,Gym,,2019.0,"Ethik, Philo"
13,1,0.9490724049258538,"Problemen der Erkenntnis Wahrnehmungstäuschungen Sprache und Erkenntnis Beurteilung von Erfahrungen Objektivität und Subjektivität Wahrnehmungsübungen Begriffsanalyse: Wahrnehmung und Erkenntnis Kennen ausgewählter erkenntnistheoretischer Ansätze empirisch Wahrnehmung, Erfahrung und die Realität der Außenwelt rational Gedanken, Vorstellungen Tatsachen und Urteile Wahrnehmung und Denken phänomenologisch innere Wahrnehmung, Körperempfindungen, Emotionen, Subjektivität, Intuition, Intentionalität Fallbeispiele selbstständiges Texterschließen mit Anleitung Kennen ausgewählter Probleme der Erkenntnis in den Wissenschaften Naturwissenschaften",Sachsen,Gym,,2019.0,"Ethik, Philo"
14,5,0.3884468656861114,"eigenen Vorstellungen und Gedanken in der Auseinandersetzung mit anderen zu überprüfen und sich dabei vom Bemühen um Toleranz leiten zu lassen sich vernunftgeleitet mit sich und mit anderen auseinanderzusetzen Konflikte rational und diskursiv zu lösen oder doch geregelt auszutragen. Selbstkompetenz, die eigene Erfahrung und das eigene Denken zum Gegenstand der Aufmerksamkeit und zur Grundlage des Sprechens zu machen vermeintlich Selbstverständliches in",MeckPomm,,5-6,,"Ethik, Philo"
15,12,0.4452790591643291,"Prophetie gibt. Die Lektüre bestimmter Zeitungsartikel und das gezielte Komsumieren ausgewählter Fernsehsendungen kann dies verdeutlichen. Dabei erfahren die Schüler, dass der Omnipotenzanspruch eines prophetischen Sendungsbewusstseins nicht konform ist mit einem rationalen und alle gesellschaftlichen Gruppierungen einbeziehenden Diskurs. Über die genannten Bereiche hinaus bietet sich ein reger Einsatz Neuer Medien im Unterricht der Jahrgangsstufen und an. Stellvertretend für diverse Möglichkeiten Arbeit mit",MeckPomm,,5-6,,"Ethik, Philo"
16,2,0.9083326758205813,"F A A A D D R R / Wahlmodul : Mythos und Logos Fachübergreifend Inhalte Fachbezogen Umsetzungshilfen Leitperspektiven Sprachbildung Fachübergreifende Bezüge Leitgedanken In diesem Modul werden grundsätzliche Unterscheidungen von rationalen und nichtrationalen Erklärungsweisen der Welt und ihrer Zusammenhänge diskutiert. Vermittelt werden soll dabei, was wissenschaftliche, methodische und vernunftgeleitete Erkenntnisverfahren einerseits und religiöse und mythologische Weltdeutungen andererseits kennzeichnet und welche Bedeutung",Hamburg,Stadtteilschule,5-11,2024.0,"Ethik, Philo"
17,8,0.4188637681318289,"Hand ethischer Egoismus, Utilitarismus und Deontologie sowie religiöse Ethiken als Orientierungsund Legitimationsansatz Menschenbilder als Grundlage wirtschaftsethischer Positionen der Mensch als homo oeconomicus, als homo ludens, als homo faber, als animal rationale, als zoon politikon ... Rahmenthema : Wahrheit und Wirklichkeit Rahmenthema : Wahrheit und Wirklichkeit Im Alltag der Schülerinnen und Schüler sind Wahrheits- und Wirklichkeitsansprüche besonders virulent, z. B. im Bereich",Niedersachsen,Gym,Sek2,2018.0,"Ethik, Philo"
18,8,0.5281865779199778,"der Wissenschaftstheorie Mögliche Konkretisierungen und Ergänzungen: Subjektivität, Objektivität, Intersubjektivität Kohärenz-, Korrespondenz-, Konsenstheorie Wahrheitsansprüche von Religionen und Weltanschauungen der Wahrheitsbegriff in den Rechtswissenschaften Beweise, Syllogismen, Empirie, Definitionen, Induktion und Deduktion Wissenschaftlichkeit: rationale, intersubjektive, lehrbare Erkenntnisse/Ursachenforschung anything goes - kritische Relativierung realistische Positionen der Wissenschaftstheorie z. B. bei McMullin, Putnam, Cartwright nicht-realistische Positionen der Wissenschaftstheorie z. B. bei Feyerabend oder Mach Paradigmen und",Niedersachsen,Gym,Sek2,2018.0,"Ethik, Philo"
19,10,0.382282576917627,"vor der Aufgabe, unterschiedliche Ordnungs- und Wertvorstellungen in einem von möglichst allen Mitgliedern getragenen Konsens essentiell zu bündeln, um ein friedliches und menschenwürdiges Zusammenleben zu ermöglichen. Inwieweit etwa ein idealtypischer rationaler Diskurs dazu beitragen kann, ist auf der Grundlage fachlicher Entwürfe von Möglichkeiten der Konsensbildung zu diskutieren und zu reflektieren. Aus diesem Grund stellt das erste Wahlmodul Pluralismus und Konsens eine",Niedersachsen,Gym,Sek2,2018.0,"Ethik, Philo"
20,7,0.5347847769682603,"auch Aspekte ethischen Handelns selbstständig aushandeln muss. Für die Ausgestaltung sollen jedoch grundlegende, unverhandelbare Prinzipien wie die Würde des Menschen, die Vernunft als Proprium des Menschen sowie die Orientierung an rationaler, wissenschaftlicher Erkenntnis leitend sein. Auch hier gilt es, Möglichkeiten und Grenzen in aktueller und historischer Dimension auszuleuchten. Da der Themenkreis einen bedeutsamen Beitrag zum interreligiösen und interkulturellen Verstehen leisten kann,",Niedersachsen,Gym,Sek2,2018.0,"Ethik, Philo"
21,4,0.970429971095492,"untersuchen verschiedene ethische Positionen und erfassen deren Tragweite, - erläutern unterschiedliche Lösungswege für moralische Problemstellungen. Diskutieren und Urteilen Für die Persönlichkeitsentwicklung ist es besonders förderlich, eigene Positionen im Rahmen eines rationalen, von Offenheit und Fairness geprägten Diskurses zu präsentieren, zu legitimieren und ggf. zu revidieren. Denn erst im argumentativen Austausch mit anderen Menschen kann die Befähigung zur ethischen Urteilsbildung hinreichend entfaltet",Niedersachsen,Gym,Sek2,2018.0,"Ethik, Philo"
22,7,0.5099371514385006,"Zeitschriften, Flugblättern und Internetauftritten Mittel und Wege der Mitgliedergewinnung Love - Bombing, Psychoterror, psychische Manipulation, Kritikverbot Begriffsanalyse Expertengespräch: Beratungsstellen für Weltanschauungsfragen Sich positionieren zu okkulten Praktiken Pendeln, Gläserrücken, Tarot-Karten Satanismus rationale Erklärung scheinbar übersinnlicher Phänomene psychische Abhängigkeit von okkulten Weltdeutungen self-fulfilling-prophecy Pygmalion-Effekt Verantwortungsbereitschaft Wahlbereich : Die Macht des Konsums Beurteilen des Zusammenhangs von Konsumverhalten und persönlicher Lebensgestaltung Konsum als Lebensinhalt Wirkung",Sachsen,Gym,,2019.0,"Ethik, Philo"
23,1,0.34694094032096284,"wirtschaftsethischen Vorstellungen und prüfen deren Aktualität. prüfen K. Marx Vorstellungen von entfremdeter Arbeit, Warenfetischismus und Geldfetischismus und stellen einen Bezug zu unserer heutigen Wirtschaftswelt her. prüfen die Vorstellungen von ökonomischer Rationalität homo oeconomicus, um sich ein eigenes Bild der anthropologischen Voraussetzungen wirtschaftlichen Denkens und Handelns zu machen. analysieren aktuelle wirtschaftsethische Probleme und entwickeln eigene Lösungsansätze für wirtschaftsethische Fragestellungen. Inhalte zu den",Bayern,Gym,10,,"Ethik, Philo"
24,12,0.3353159831175529,"wirtschaftsethische Probleme und entwickeln eigene Lösungsansätze für wirtschaftsethische Fragestellungen. Inhalte zu den Kompetenzen: A. Smith: die Unsichtbare Hand und Grundprinzipien des Liberalismus K. Marx: entfremdete Arbeit, Warenfetischismus und Geldfetischismus ökonomische Rationalität und die Vorstellung vom homo oeconomicus, Spieltheorie: Ultimatumspiel ein ausgewähltes Problemfeld, z. B. soziale Gerechtigkeit, Fair Trade, Unternehmensethik, Wachstum und Ökologie Eth Lernbereich : Medienethik ca. Std. Kompetenzerwartungen Die Schülerinnen",Bayern,Gym,10,,"Ethik, Philo"
25,8,0.9225880635244694,Handelns gewinnen. Sie entwickeln auf der Basis philosophischer Positionen und Denkmodelle verantwortbare Handlungsoptionen und rechtfertigen eigene Entscheidungen und Handlungen durch plausible Gründe und Argumente. Sie vertreten darüber hinaus im Rahmen rationaler Diskurse im Unterricht ihre eigene Position mit argumentierender Bezugnahme auf die Positionen anderer und beteiligen sich mit philosophisch dimensionierten Beiträgen an der Diskussion allgemein-menschlicher und gegenwärtiger gesellschaftlich-politischer Fragestellungen. Inhaltsfelder Kompetenzen,NRW,Gym,Sek2,2014.0,"Ethik, Philo"
