document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,5,0.6159989633573091,"Welt. Inhaltsfeld : Zwischenmenschliche Beziehungen Inhaltlicher Schwerpunkt: - Beziehungen und Miteinander Sachkompetenz Die Schülerinnen und Schüler beschreiben Chancen und Herausforderungen von Beziehungen und Gemeinschaft auch unter Berücksichtigung von Weltreligionen bzw. Wert- und Glaubensvorstellungen, stellen Merkmale vielfältiger Beziehungen u. a. Familie, Freundschaft, Schule dar, definieren Rollen in vielfältigen Beziehungen und ihre Verantwortung für deren Gelingen. Urteilskompetenz Die Schülerinnen und Schüler erörtern die",NRW,,Sek1,2024.0,"Ethik, Philo"
1,5,0.60440225106891,"Schüler erörtern die Bedeutung persönlicher Beziehungen für das eigene Leben und für das Miteinander in Gemeinschaft, erörtern unterschiedliche Formen eines respektvollen und verantwortungsbewussten Zusammenlebens auch unter Berücksichtigung von Weltreligionen bzw. Wert- und Glaubensvorstellungen sowie unter Berücksichtigung geschlechtlicher und sexueller Vielfalt, untersuchen den Zusammenhang zwischen Persönlichkeit, Geschlechtlichkeit und Rollen in der Gesellschaft, bewerten Handlungen hinsichtlich der Umsetzung eines toleranten und respektvollen Umgangs",NRW,,Sek1,2024.0,"Ethik, Philo"
2,5,0.4785022609945573,"Welt dar, beschreiben das komplexe Bedingungsgefüge von persönlichen Lebenssituationen und Situationen der Gemeinschaft, benennen Chancen, Herausforderungen und Handlungsmöglichkeiten für ein Zusammenleben in verschiedenen Gemeinschaften auch unter Berücksichtigung von Weltreligionen bzw. Wert- und Glaubensvorstellungen, beschreiben die Gefahren fundamentalistischer Positionen für das gemeinschaftliche Zusammenleben, diskutieren die Bedeutung von Sprache und Medien für sich selbst und für das Miteinander in der Gemeinschaft kriteriengeleitet. Urteilskompetenz",NRW,,Sek1,2024.0,"Ethik, Philo"
3,1,0.612488777566167,"formulieren werteorientiert Chancen und Herausforderungen der Nutzung digitaler Technologien soziale Medien, Künstliche Intelligenz, beschreiben Wertekonflikte auf individueller, sozialer sowie gesellschaftlicher Ebene, diskutieren Beispiele von Zivilcourage hinsichtlich ihrer Notwendigkeit, erfassen den Wert der Meinung anderer als notwendige Grundlage für interkulturelles und interreligiöses Zusammenleben, unterscheiden ethische Positionen. Urteilskompetenz Die Schülerinnen und Schüler begründen Entscheidungen im Spannungsfeld von Freiheit und Verantwortung, bewerten Nutzungsverhalten werteorientiert",NRW,,Sek1,2024.0,"Ethik, Philo"
4,4,0.5932532901098581,"Handelns, diskutieren den Einfluss von Medien auf Urteile und Handlungen, erklären die Bedeutung von Vielfalt für das Leben in einer pluralen Welt, erläutern Grundprobleme des Wahrnehmens und Erkennens, erfassen grundlegende Werte und Normen von Nachhaltigkeit. Methodenkompetenz Die Schülerinnen und Schüler recherchieren in analogen und digitalen Materialien Informationen und philosophische Begriffe, entwickeln mit Gedankenexperimenten philosophische Fragen und Vorstellungen, erproben unterschiedliche Perspektiven im",NRW,,Sek1,2024.0,"Ethik, Philo"
5,7,0.3564549552982726,"Schüler erläutern die Bedeutsamkeit von Gerechtigkeit für soziales Leben, formulieren Regeln für ein gerechtes Miteinander, erläutern unterschiedliche Prinzipien von Gerechtigkeit Gleichheit, Bedürfnis, Leistung, erläutern Verhalten und Handeln hinsichtlich der zugrundeliegenden Werte und möglicher Konsequenzen für sich selbst und für ein gerechtes Miteinander. Urteilskompetenz Die Schülerinnen und Schüler bewerten unterschiedliche Prinzipien von Gerechtigkeit, beurteilen Verhalten und Handlungen unter Berücksichtigung unterschiedlicher Gerechtigkeitsvorstellungen. Inhaltsfeld",NRW,,Sek1,2024.0,"Ethik, Philo"
6,5,0.6958118952185302,"Die Schülerinnen und Schüler begründen Entscheidungen im Spannungsfeld von Freiheit und Verantwortung, bewerten Nutzungsverhalten werteorientiert hinsichtlich eines verantwortungsvollen Umgangs mit Medien, erörtern verantwortliches Handeln in der Gesellschaft und die dahinterstehenden Werte, begründen kriteriengeleitet Werthaltungen, beurteilen ethische Positionen. Inhaltsfeld : Strukturen des Zusammenlebens Inhaltliche Schwerpunkte: - Partizipation und Verantwortung - Recht und Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erklären die Bedeutsamkeit einer",NRW,,Sek1,2024.0,"Ethik, Philo"
7,4,0.37470251786834585,"Lebensgestaltung u. a. Eudaimonie, Religiosität, beschreiben Verhalten und Handlungen mit Bezug auf unterschiedliche Lebensweisen und Weltanschauungen, stellen unterschiedliche Lebensentwürfe und verschiedene Möglichkeiten des Umgangs mit Grenzerfahrungen dar, erläutern Handlungen zugrundeliegende Werte im Kontext von Grenzerfahrungen, untersuchen das Verhältnis von Vernunft und Glaube. Urteilskompetenz Die Schülerinnen und Schüler erörtern Voraussetzungen und Konsequenzen unterschiedlicher Lebensweisen mit Blick auf ein gelingendes Leben, beurteilen die",NRW,,Sek1,2024.0,"Ethik, Philo"
8,5,0.3468038838989892,"Rollen in der Gesellschaft, bewerten Handlungen hinsichtlich der Umsetzung eines toleranten und respektvollen Umgangs miteinander, beurteilen Herausforderungen des Zusammenlebens in einer komplexen und globalen Welt mit vielfältigen kulturellen Ausprägungen und Werten. Inhaltsfeld : Verantwortung Inhaltliche Schwerpunkte: - Mensch und Natur - Wahrheit, Wahrhaftigkeit und Lüge Sachkompetenz Die Schülerinnen und Schüler beschreiben Beziehungen zwischen Mensch und Tier sowie zwischen Mensch und Natur,",NRW,,Sek1,2024.0,"Ethik, Philo"
9,4,0.968176660056128,"unabdingbar. Dies gilt nicht nur für Aspekte des öffentlichen Lebens, sondern auch mit Blick auf private Bereiche wie Liebe und Sexualität. Anhand altersangemessener Themenbeispiele lernen die Schülerinnen und Schüler, unterschiedliche Wert- und Normvorstellungen und verschiedene Formen von Verantwortung zu beschreiben, zu erklären und differenziert zu bewerten. Sie erarbeiten Kriterien für faires und gerechtes Handeln, unterscheiden dabei beschreibende von bewertenden und begründenden",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
10,1,0.9610113306997834,"Niedersächsisches Kultusministerium Kerncurriculum für die Oberschule Schuljahrgänge - Werte und Normen Niedersachsen An der Weiterentwicklung des Kerncurriculums für das Unterrichtsfach Werte und Normen in der Oberschule waren die nachstehend genannten Personen beteiligt: Evgeny Kochnev, Clausthal-Zellerfeld Kathrin Paul, Oldenburg Markus",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
11,1,0.9682264808727409,"Niedersächsisches Kultusministerium Kerncurriculum für die Oberschule Schuljahrgänge - Werte und Normen Niedersachsen An der Weiterentwicklung des Kerncurriculums für das Unterrichtsfach Werte und Normen in der Oberschule waren die nachstehend genannten Personen beteiligt: Evgeny Kochnev, Clausthal-Zellerfeld Kathrin Paul, Oldenburg Markus Rassiler, Hannover Thorsten Schimschal, Friesoythe Till Warmbold, Seelze Jörg Weiland, Hildesheim Die",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
12,7,0.9790703236172771,"sind berücksichtigt worden. Herausgegeben vom Niedersächsischen Kultusministerium Hannover, Schiffgraben Druck: Unidruck Weidendamm Hannover Das Kerncurriculum kann als PDF-Datei vom Niedersächsischen Bildungsserver NiBiS http://www.cuvo.nibis.de heruntergeladen werden. Inhalt Seite Bildungsbeitrag des Faches Werte und Normen Kompetenzorientierter Unterricht Kompetenzbereiche Kompetenzentwicklung Innere Differenzierung Erwartete Kompetenzen Prozessbezogene Kompetenzbereiche Inhaltsbezogene Kompetenzbereiche Kompetenzen nach Doppelschuljahrgängen Schuljahrgänge und Schuljahrgänge und Schuljahrgänge und Leistungsfeststellung und Leistungsbewertung Aufgaben der Fachkonferenz Anhang",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
13,6,0.9731849572125107,"Kompetenzbereiche Inhaltsbezogene Kompetenzbereiche Kompetenzen nach Doppelschuljahrgängen Schuljahrgänge und Schuljahrgänge und Schuljahrgänge und Leistungsfeststellung und Leistungsbewertung Aufgaben der Fachkonferenz Anhang A Operatoren A Übersicht über die verbindlichen Grundbegriffe Bildungsbeitrag des Faches Werte und Normen Das Unterrichtsfach Werte und Normen leistet einen wichtigen Beitrag, um den Ansprüchen gerecht zu werden, die der des Niedersächsischen Schulgesetzes formuliert. Dem dort verankerten Ziel, ... die Persönlichkeit",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
14,6,0.9704115249581785,"Doppelschuljahrgängen Schuljahrgänge und Schuljahrgänge und Schuljahrgänge und Leistungsfeststellung und Leistungsbewertung Aufgaben der Fachkonferenz Anhang A Operatoren A Übersicht über die verbindlichen Grundbegriffe Bildungsbeitrag des Faches Werte und Normen Das Unterrichtsfach Werte und Normen leistet einen wichtigen Beitrag, um den Ansprüchen gerecht zu werden, die der des Niedersächsischen Schulgesetzes formuliert. Dem dort verankerten Ziel, ... die Persönlichkeit der Schülerinnen und Schüler auf",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
15,7,0.9704123322643989,"verankerten Ziel, ... die Persönlichkeit der Schülerinnen und Schüler auf der Grundlage des Christentums, des europäischen Humanismus und der Ideen der liberalen, demokratischen und sozialen Freiheitsbewegungen weiterzuentwickeln, trägt das Fach Werte und Normen in besonderem Maße Rechnung. Obwohl gesellschaftlich von einem gewissen Konsens über gültige Werte und Normen ausgegangen werden kann, wird die Lebenspraxis von häufigen und vielstimmigen Diskussionen über Wertvorstellungen",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
16,7,0.9731875682249429,"europäischen Humanismus und der Ideen der liberalen, demokratischen und sozialen Freiheitsbewegungen weiterzuentwickeln, trägt das Fach Werte und Normen in besonderem Maße Rechnung. Obwohl gesellschaftlich von einem gewissen Konsens über gültige Werte und Normen ausgegangen werden kann, wird die Lebenspraxis von häufigen und vielstimmigen Diskussionen über Wertvorstellungen und darauf aufbauende gesellschaftliche Normen geprägt. Dies liegt nicht zuletzt daran, dass sich jene Wertvorstellungen",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
17,7,0.9731881573502472,"Menschen bzw. Gruppierungen Differenzen bestehen können. Daraus entwickeln sich gegebenenfalls Krisen und Konflikte. Den Orientierungsproblemen, die sich daraus ergeben und mit denen Kinder und Jugendliche häufig aufwachsen, will das Fach Werte und Normen inhaltlich facettenreich und pädagogisch sensibel begegnen. Auf der Grundlage der im Grundgesetz, der Niedersächsischen Verfassung sowie dem Niedersächsischen Schulgesetz explizit zum Ausdruck gebrachten Wertvorstellungen werden unterschiedliche Weltanschauungen und",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
