document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,4,0.9151514132604036,"und Guten in Christentum und Judentum und stellen einen Bezug zum eigenen Leben her. Inhalte zu den Kompetenzen: Gemeinsamkeiten von Judentum und Christentum: die Heiligen Schriften als Offenbarung Gottes; Schöpfungsgeschichte Gen - , auch im Vergleich mit Urknall- und Evolutionstheorie; Gebote Ex , - Selbstverständnis des Judentums: Abrams Landzuweisung Gen ; Gottes Bund mit Abram Gen ; Heiligung des Sabbat Ex",Bayern,Gym,6,,"Ethik, Philo"
1,12,0.8833332438598263,"von Judentum und Christentum: die Heiligen Schriften als Offenbarung Gottes; Schöpfungsgeschichte Gen - , auch im Vergleich mit Urknall- und Evolutionstheorie; Gebote Ex , - Selbstverständnis des Judentums: Abrams Landzuweisung Gen ; Gottes Bund mit Abram Gen ; Heiligung des Sabbat Ex , - zentrale Glaubensinhalte des Christentums: Bergpredigt Mt , - und - , Mt , , Mt , -",Bayern,Gym,6,,"Ethik, Philo"
2,12,0.8833332438598263,"Schriften als Offenbarung Gottes; Schöpfungsgeschichte Gen - , auch im Vergleich mit Urknall- und Evolutionstheorie; Gebote Ex , - Selbstverständnis des Judentums: Abrams Landzuweisung Gen ; Gottes Bund mit Abram Gen ; Heiligung des Sabbat Ex , - zentrale Glaubensinhalte des Christentums: Bergpredigt Mt , - und - , Mt , , Mt , - und ; Doppelgebot Mk , -",Bayern,Gym,6,,"Ethik, Philo"
3,11,0.5889420323082857,"AFB II Vom Begriff der Prothese ausgehend lässt sich das Problem der stets nur unvollkommenen Beherrschung der technischen Hilfsmittel anschließen. Allwissenheits - und Allmachtsvorstellungen können in Bezug zu Möglichkeiten der Gen - Forschung gesetzt werden und zu den Gefährdungen der menschlichen Gattung u.a. Jonas. Als ethisch relevante Konsequenzen sind beispielsweise aufzuzeigen die Ambivalenz der Wirkungen von Kultur, Wissenschaft und Technik, die",,,,2006.0,"Ethik, Philo"
4,12,0.7517236800550637,"auf die Entwicklung personaler Identität Selbstsein und derselbe sein das Prinzip des Dialogischen kognitive Entwicklung Lebenszyklen interpersonale Erfahrungen Begriffsanalyse: Person Gedankenexperiment Mehrperspektivität Sich positionieren zur Frage nach der eigenen Identität Gene, biometrische Daten, Geschlecht, Erziehung, Bildung, Sprache, Religion, Weltanschauung, Gesellschaft Podiumsdiskussion selbstständiges Texterschließen Essay schreiben Werteorientierung Bildung für nachhaltige Entwicklung Lernbereich : Schönheit - Kunst - Erfahrung Ustd. Sich positionieren zur",Sachsen,Gym,,2019.0,"Ethik, Philo"
5,5,0.5166898705861885,"und erörtern BTV Selbstfindung und Akzeptanz anderer Lebensformen PG Körper und Hygiene Wahrnehmen und sich hineinversetzen , , , , , Argumentieren und reflektieren , , Glück und Moral BIO Genetik Arbeit und Selbstbestimmung Die Schülerinnen und Schüler können Arbeit in ihren unterschiedlichen Formen für das Leben der und des Einzelnen erfassen und erläutern. Sie können die Arbeitswelt unter Bezugnahme auf",BaWü,Gym,,2016.0,"Ethik, Philo"
6,9,0.9594202693857039,"Ethik Ziele und Interessen der Beteiligten und Betroffenen herausarbeiten, vergleichen und erläutern zum Beispiel Energieversorgung, Arbeitserleichterung, Gesundheit, Information, Fortschritt, Wachstum in Problemfällen der Angewandten Ethik zum Beispiel Klimawandel, Digitalisierung, Entfremdung, Genetik, Selbstoptimierung die den verschiedenen Interessen und Zielen zugrundeliegenden Werte herausarbeiten und benennen im Kontext der Angewandten Ethik relevante Werte im Hinblick auf ihren ethisch-moralischen Gehalt untersuchen, vergleichen und bewerten zum",BaWü,Gym,,2016.0,"Ethik, Philo"
7,9,0.9533333088410769,"und Betroffenen herausarbeiten, vergleichen und erläutern zum Beispiel Energieversorgung, Arbeitserleichterung, Gesundheit, Information, Fortschritt Die Schülerinnen und Schüler können in Problemfällen der Angewandten Ethik zum Beispiel bezogen auf Klimawandel, Digitalisierung, Entfremdung, Genetik, Selbstoptimierung die den verschiedenen Interessen und Zielen zugrundeliegenden Werte herausarbeiten und zuordnen instrumentelle, moralische, eudaimonistische Werte im Kontext der Angewandten Ethik relevante Werte im Hinblick auf ihren ethisch-moralischen Gehalt untersuchen,",BaWü,Gym,,2016.0,"Ethik, Philo"
8,3,0.5631368965164611,"Pfarrgemeinde evangelische Kirchen: Landeskirche, Kirchgemeinde orthodoxe Kirchen Freikirchen regionale Bezüge herstellen GE, Kl. , LB Kennen des christlichen Menschenbildes Mensch als Geschöpf Gottes mit einmaligem Wert erster und zweiter Schöpfungsbericht Gen -; Mensch als Gestalter der Welt Schöpfungsauftrag Freiheit und Verantwortung der Menschen Schuld, Vergebung, Wiedergutmachung und Neubeginn Sündenfall, Brudermord, Turmbau zu Babel Gen ; ; Kreuzestod Jesu als Erlösung des",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
9,12,0.3190179259400379,"mit einmaligem Wert erster und zweiter Schöpfungsbericht Gen -; Mensch als Gestalter der Welt Schöpfungsauftrag Freiheit und Verantwortung der Menschen Schuld, Vergebung, Wiedergutmachung und Neubeginn Sündenfall, Brudermord, Turmbau zu Babel Gen ; ; Kreuzestod Jesu als Erlösung des Menschen Nächstenliebe und Vergebungsbereitschaft Mt ,f. Werteorientierung Lernbereich : Globalisierung - Armut und Reichtum Ustd. Kennen globaler und regionaler Probleme der Verteilung Relativität",Sachsen,Oberschule,,2019.0,"Ethik, Philo"
