document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,1,0.6247009408231916,"des Zusammenlebens Inhaltliche Schwerpunkte: - Partizipation und Verantwortung - Recht und Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erklären die Bedeutsamkeit einer Dialog- und Debattenkultur für die verantwortungsvolle Partizipation in einer demokratischen Gesellschaft, erläutern Chancen und Herausforderungen unterschiedlicher Möglichkeiten von Partizipation in einer demokratischen Gesellschaft u. a. Künstliche Intelligenz, soziale Medien, vergleichen die Gesellschaften zugrundeliegenden Werthaltungen kritisch, beschreiben ausgewählte gesellschaftliche Probleme hinsichtlich",NRW,,Sek1,2024.0,"Ethik, Philo"
1,1,0.6929224870221677,"Sachkompetenz Die Schülerinnen und Schüler erklären die Bedeutsamkeit einer Dialog- und Debattenkultur für die verantwortungsvolle Partizipation in einer demokratischen Gesellschaft, erläutern Chancen und Herausforderungen unterschiedlicher Möglichkeiten von Partizipation in einer demokratischen Gesellschaft u. a. Künstliche Intelligenz, soziale Medien, vergleichen die Gesellschaften zugrundeliegenden Werthaltungen kritisch, beschreiben ausgewählte gesellschaftliche Probleme hinsichtlich ihrer Ursachen, Entwicklungen und Konsequenzen, beschreiben Freiheitsrechte und deren mögliche Gefährdung, erläutern",NRW,,Sek1,2024.0,"Ethik, Philo"
2,1,0.7880628771517225,"mögliche Gefährdung, erläutern Gerechtigkeitsgrundsätze, stellen das Verhältnis von Recht, Gerechtigkeit und Rechtsstaat dar. Urteilskompetenz Die Schülerinnen und Schüler beurteilen den Einsatz von Künstlicher Intelligenz im Kontext von Partizipation in einer demokratischen Gesellschaft, beurteilen gesellschaftliche Probleme hinsichtlich ethischer Aspekte, beurteilen Freiheitsrechte und deren mögliche Grenzen und Gefährdungen, beurteilen Gerechtigkeitsgrundsätze, reflektieren das Verhältnis von Recht, Gerechtigkeit und Staat. Inhaltsfeld : Gegenwart und Zukunft",NRW,,Sek1,2024.0,"Ethik, Philo"
3,4,0.968176835286061,"sowie eine grundsätzliche Toleranzbereitschaft maßgeblich. Toleranz darf dabei nicht mit Beliebigkeit und Gleichgültigkeit verwechselt werden. So bilden etwa Menschenwürde und Menschenrechte als Normen mit universalem Geltungsanspruch die unverhandelbare Basis der Demokratie und des sozialen Rechtsstaats. Der Kompetenzbereich Fragen nach der Wirklichkeit fordert die Schülerinnen und Schüler also dazu auf, sich eigene und ihnen begegnende Wahrheits- und Wirklichkeitsvorstellungen bewusst zu machen und",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
4,7,0.9723018664175207,"die der des Niedersächsischen Schulgesetzes formuliert. Dem dort verankerten Ziel, ... die Persönlichkeit der Schülerinnen und Schüler auf der Grundlage des Christentums, des europäischen Humanismus und der Ideen der liberalen, demokratischen und sozialen Freiheitsbewegungen weiterzuentwickeln, trägt das Fach Werte und Normen in besonderem Maße Rechnung. Obwohl gesellschaftlich von einem gewissen Konsens über gültige Werte und Normen ausgegangen werden kann, wird die",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
5,7,0.9723219994863946,"zum Ausdruck gebrachten Wertvorstellungen werden unterschiedliche Weltanschauungen und Wahrheitsauffassungen im Sinne einer prinzipiellen Pluralität berücksichtigt. Ein besonderer Stellenwert kommt in diesem Zusammenhang den Grund- und Menschenrechten und den Prinzipien des demokratischen und sozialen Rechtsstaates zu. Dem Menschenbild der Aufklärung verpflichtet, wurzeln diese rechtlichen Bestimmungen in der Überzeugung, dass der Mensch eine spezifische Würde besitzt, d. h. einen unverfügbaren, nicht im Namen",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
6,1,0.5559542517832669,"um Einsichten in die tragenden Wertvorstellungen und Normen einer menschenwürdigen Gesellschaft sowie in die entsprechenden ethischen Grundsätze zu gewinnen und um wesentliche kulturelle, geistige und religiöse Bedingungen und Grundlagen der demokratischen Gesellschaftsordnungen kennenzulernen. Mit Blick auf religiöse bzw. religionswissenschaftliche Unterrichtsinhalte ist zu betonen, dass das Fach Werte und Normen die Pluralität unterschiedlicher Wahrheitsansprüche in Religionen und Weltanschauungen thematisiert. Zur Wahrung der",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
7,3,0.9739827540648452,"der in der Gesellschaft wirksamen Wertvorstellungen und Normen beitragen. Dies verlangt neben der philosophischen Reflexion auch empirische und historische Betrachtungen. So hat der Unterricht die Lernenden mit dem Bestand der demokratischen Grundwerte bekannt zu machen, gesellschaftlich anerkannte moralische und rechtliche Normen aufzuzeigen und Aspekte des Werte- und Normenwandels zu untersuchen. Zu diesem Zweck sind insbesondere Fragestellungen und Ergebnisse geeigneter Sozialwissenschaften wie",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
8,6,0.9693328978487916,"und artikulieren begründet eigene und auch fremde Interessen. Auf dieser Basis ist es den Schülerinnen und Schülern möglich, eine eigene Haltung zu den tragenden Werten und Normen einer menschenwürdigen und demokratischen Gesellschaft sowie eines gerechten und verantwortungsvollen Miteinanders zu entwickeln. Dem Kompetenzbereich Fragen nach Moral und Ethik kommt also im Rahmen des zentralen didaktischen Bereichs Entwicklung der ethischen Urteilsfähigkeit eine besondere",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
9,6,0.7241907195125913,"Orientierung anderer. Pluralismus wird damit als gegenseitige Toleranz, als ein Wert innerhalb der freiheitlich-demokratischen Grundordnung Thema des Ethikunterrichts. Thematisiert werden hier zugleich die Grenzen der Freiheit weltanschaulicher Orientierungen am Grundkonsens demokratischer Gesellschaften, der mit den unveräußerlichen Menschenrechten über die Regeln eines bloß praktikablen Zusammenlebens hinausgeht. Ethik und Menschenbild Philosophische, wissenschaftliche sowie religiöse Vorstellungen vom Menschen werden auf ihre impliziten Wertvorstellungen und",,,,2006.0,"Ethik, Philo"
10,6,0.7694733815922826,"Gesellschaften. Pluralismus ist dabei nicht gleichbedeutend mit Beliebigkeit, sondern Ausdruck des jeweils reziproken Respekts vor der weltanschaulichen Orientierung anderer. Pluralismus wird damit als gegenseitige Toleranz, als ein Wert innerhalb der freiheitlich-demokratischen Grundordnung Thema des Ethikunterrichts. Thematisiert werden hier zugleich die Grenzen der Freiheit weltanschaulicher Orientierungen am Grundkonsens demokratischer Gesellschaften, der mit den unveräußerlichen Menschenrechten über die Regeln eines bloß praktikablen Zusammenlebens",,,,2006.0,"Ethik, Philo"
11,1,0.6095332549152682,"bleibt die Würde jedes einzelnen Menschen, unabhängig von seinen individuellen Merkmalen und Anschauungen. Recht und Gerechtigkeit Die systematische Analyse des Begriffs Gerechtigkeit und Einblicke in die Aufgabe des Rechts im demokratischen Staat sind weitere Schwerpunkte des Ethikunterrichts. Dabei wird das Abhängigkeits- und Spannungsverhältnis von Recht und Gerechtigkeit sowie von Recht und Moral untersucht. Religion und Weltanschauung Die Beschäftigung mit Erscheinungsformen, Herkunft",,,,2006.0,"Ethik, Philo"
12,1,0.6034619044702849,"staatlich organisierte Einrichtung, ein Amt, eine Behörde oder ähnliches zum Subjekt der Verantwortungsrelation wird. Zu verantworten hat diese Institution die technische Entwicklung vor entsprechenden Instanzen der Jurisdiktion und vor der demokratischen Öffentlichkeit. Die Besonderheit dieses Konzepts liegt allerdings darin, dass sich die Institution auf Verantwortung spezialisiert, ohne selbst jene Hand lungen auszuführen, für deren Folgen sie Verantwortung übernimmt. Eine solche Aufgabenteilung",,,,2006.0,"Ethik, Philo"
