document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,7,0.9285133798503273,"Zusammenlebens Inhaltlicher Schwerpunkt: - Gerechtigkeit Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutsamkeit von Gerechtigkeit für soziales Leben, formulieren Regeln für ein gerechtes Miteinander, erläutern unterschiedliche Prinzipien von Gerechtigkeit Gleichheit, Bedürfnis, Leistung, erläutern Verhalten und Handeln hinsichtlich der zugrundeliegenden Werte und möglicher Konsequenzen für sich selbst und für ein gerechtes Miteinander. Urteilskompetenz Die Schülerinnen und Schüler bewerten unterschiedliche Prinzipien von Gerechtigkeit,",NRW,,Sek1,2024.0,"Ethik, Philo"
1,7,0.7837861901432719,"ergeben sich die nachfolgenden konkretisierten Kompetenzerwartungen: Inhaltsfeld : Das Selbst Inhaltlicher Schwerpunkt: - Person und Persönlichkeit Sachkompetenz Die Schülerinnen und Schüler erläutern Merkmale ihrer Person und ihrer Persönlichkeit, identifizieren menschliche Bedürfnisse und Fähigkeiten und die damit einhergehenden Stärken und Schwächen, erläutern den Einfluss von Emotionen auf den Menschen und für das Zusammenleben, entwickeln Vorstellungen von Rollen und deren Entwicklung, erläutern unterschiedliche",NRW,,Sek1,2024.0,"Ethik, Philo"
2,4,0.9568709217535241,"Versuche der Einflussnahme von Seiten der Konsum- und Freizeitindustrie. erkennen den Einfluss der Gleichaltrigengruppe auf ihr Konsum- und Freizeitverhalten. machen sich im Zusammenhang mit ihrem Konsum- und Freizeitverhalten ihre eigenen Bedürfnisse bewusst, auch vor dem Hintergrund, dass ihre Freizeit begrenzt ist. beschreiben und bewerten in konkreten Zusammenhängen, welche Folgen Konsumverhalten auf Menschen in anderen Ländern und auf unsere Umwelt hat, und",Bayern,Gym,6,,"Ethik, Philo"
3,4,0.6589263540703477,"Geld; z. B.: Lesen, Musizieren, Sport treiben, Natur erleben Einfluss der Werbung, Kauflust und Kaufsucht Einfluss von Gruppenzwang auf Konsum und Freizeitverhalten, Marken als Statussymbole, der Vergleich mit anderen eigene Bedürfnisse im Zusammenhang mit Konsum und Freizeit",Bayern,Gym,6,,"Ethik, Philo"
4,7,0.9754922431734825,"auf gesellschaftliche Pflichten innerhalb eines sozialen Rechtsstaats sowie einen verantwortungsvollen Umgang mit Technik und Natur. Eine sensible Auseinandersetzung mit diesbezüglichen Fragestellungen stellt für die Schülerinnen und Schüler erfahrungsgemäß ein großes Bedürfnis dar. Der Prozess des Heranwachsens ist zudem nicht selten mit Phasen mangelnden Selbstwertgefühls und einer tiefen Unsicherheit bezüglich individueller Ziele und Bedürfnisse verbunden. Gelegentlich sorgen Misserfolg, Langeweile oder ein mangelndes",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
5,3,0.9682333821377479,"weil fundiertes ethisches Urteilen auf ein differenziertes und wahrheitsorientiertes Wirklichkeitsverständnis angewiesen ist. Fragen nach Orientierungsmöglichkeiten Die Beschäftigung mit religiösen bzw. weltanschaulichen Aspekten ist für viele Schülerinnen und Schüler ein großes Bedürfnis. Sie fragen nach einem möglichen Sinn der Welt, nach deren Ursprung, nach Ewigkeit, Endlichkeit und einem möglichen Jenseits sowie nach einer verbindlichen Wertorientierung. Außerdem stellt sich die Frage nach der",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
6,5,0.9761640242341499,"etc. setzen sich mit grundlegenden Aspekten religiöser und weltanschaulicher Menschenund Weltbilder auseinander. Mensch als Ebenbild Gottes, Mensch als Teil der Schöpfung, Mensch als Produkt der Evolution, humanistisches Menschenbild, Mensch als Bedürfnis- und Triebwesen Welt als Schöpfung, Weltbilder in Mythen ptolemäisches vs. kopernikanisches Weltbild Welt als Produkt des Zufalls ... Grundbegriffe: Ethik, Initiationsritus, Menschenbild, Weltanschauung, Weltbild Schuljahrgänge und Die in kursiver Schrift",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
7,7,0.9713920220389956,"zwischen Sex und Gender mit Blick auf individuell geprägte Geschlechtsidentität relevant. Im Rahmen des Kompetenzbereichs Fragen nach dem Ich reflektieren die Schülerinnen und Schüler deshalb ihre verschiedenen sozialen Rollen, ihre Bedürfnisse und Begabungen sowie die entscheidenden Phasen ihrer Entwicklung und Sozialisation. Dazu gehört auch die reflektierte Auseinandersetzung mit den Phänomenen Krankheit, Tod und Trauer. Durch eine intensive Auseinandersetzung mit diesen Aspekten",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
8,7,0.9704216516675804,"für die Schülerinnen und Schüler erfahrungsgemäß ein großes Bedürfnis dar. Der Prozess des Heranwachsens ist zudem nicht selten mit Phasen mangelnden Selbstwertgefühls und einer tiefen Unsicherheit bezüglich individueller Ziele und Bedürfnisse verbunden. Gelegentlich sorgen Misserfolg, Langeweile oder ein mangelndes Selbstkonzept gar dafür, dass sich die Schülerinnen und Schüler in Süchte und Abhängigkeiten flüchten. Der Kompetenzbereich Fragen nach der Zukunft sensibilisiert die",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
9,6,0.9723050979406733,"Die Schülerinnen und Schüler reflektieren ihre Hoffnungen und Befürchtungen angesichts kommender Lebensphasen, entwickeln eigene Zielvorstellungen für eine gelungene Gestaltung ihrer privaten wie beruflichen Zukunft und analysieren das Spannungsfeld zwischen eigenen Bedürfnissen einerseits und gesellschaftlichen Anforderungen andererseits. Sie erhalten Einsicht in die Notwendigkeit, die natürlichen Lebensgrundlagen zu erhalten und der Umwelt sowie den Menschen nicht nur nach Nützlichkeitsaspekten zu begegnen. Sie setzen",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
10,4,0.9774089206592471,"Inhaltsbezogener Kompetenzbereich: Fragen nach der Wirklichkeit Leitthema: Menschenrechte und Menschenwürde Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und Schüler ... benennen und skizzieren menschliche Grundbedürfnisse. Nahrung, soziale Fürsorge, Kleidung, Obdach, Reisefreiheit sog. Maslowsche Bedürfnispyramide Leben im Überfluss, Leben in Armut, Kinderarbeit, Kindersoldaten arbeiten den Begriff der Menschenwürde heraus. Menschenbild im Christentum, im Humanismus und in",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
11,3,0.9754711471066813,"u.a. an den Beispielen Mobbing und Kinderarbeit. Menschenrechtsverletzungen, z. B. physische und psychische Misshandlungen, Formen von Diskriminierung z. B. Rassismus, Mobbing, Folter, Todesstrafe Güterabwägung bei Produkten von Kinderarbeit ... Grundbegriffe: Grundbedürfnisse, Menschenrechte, Menschenwürde, Mobbing Inhaltsbezogener Kompetenzbereich: Fragen nach Orientierungsmöglichkeiten Leitthema: Leben in religiös und weltanschaulich geprägten Kulturen Erwartete Kompetenzen am Ende von Schuljahrgang Mögliche Inhalte für den Kompetenzerwerb Die Schülerinnen und",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
12,3,0.9843944457116609,und Schuljahrgänge und Schuljahrgänge und Erfolg/Misserfolg Familienformen Freundschaft glückliches Leben das Göttliche Goldene Regel Idol Klischee Mobbing Monotheismus/Polytheismus Naturwissenschaft Normen Religiosität Ritual Schöpfung Toleranz Verantwortungsbewusstsein Vorbild Vorurteil Werte Ethik Geschlechterrolle Grundbedürfnisse Initiationsritus Konflikt Konvention Krise Liebe Menschenbild Menschenrechte Menschenwürde Mobbing Orientierung Prävention Selbstbestimmung Selbstwertgefühl Sexualität soziale Rolle Sucht Weltanschauung Weltbild Endlichkeit Erkennen Ethik Gender/Sex Gewalt Glauben/Meinen/Wissen Glück Identität Konflikt Medien Nachhaltigkeit,Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
13,4,0.629836847913185,"mit Armut und Wohlstand, geben an, was sie unter Armut und Wohlstand verstehen, grenzen Wohlstand und Glück voneinander ab, erklären die Relativität von Armut und Wohlstand, unterscheiden zwischen Bedarf und Bedürfnis, Schüler-Kurzvortrag, Blitzumfrage, Präsentation eines Kurzfilms, Bildimpulse Metaplanarbeit, Schreibgitter, Think-PairShare: Welche materiellen Dinge gehören zu einem guten Leben Blitzumfrage: Wenn du drei Wünsche frei hättest Diskussionen: Ist der Reiche immer glücklicher",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
14,4,0.954785823143414,"soziale Netzwerke Das Internet mit seinen vielfältigen Anwendungen und seiner flächendeckenden, mobilen Verfügbarkeit beeinflusst den Alltag der Schülerinnen und Schüler. TV-Angebote, Computerspiele, Chats und mobiles Online-Sein sind bereits auf die Bedürfnisse von Jugendlichen zugeschnitten bzw. versuchen neue Bedürfnisse zu wecken. Das birgt Chancen, aber auch Gefahren, die es zu reflektieren gilt. Denkanstöße Gibt es ein Leben ohne Internet, Mobiltelefon und Co.",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
15,4,0.9521914450282921,"Anwendungen und seiner flächendeckenden, mobilen Verfügbarkeit beeinflusst den Alltag der Schülerinnen und Schüler. TV-Angebote, Computerspiele, Chats und mobiles Online-Sein sind bereits auf die Bedürfnisse von Jugendlichen zugeschnitten bzw. versuchen neue Bedürfnisse zu wecken. Das birgt Chancen, aber auch Gefahren, die es zu reflektieren gilt. Denkanstöße Gibt es ein Leben ohne Internet, Mobiltelefon und Co. Was ist ein soziales Netzwerk Welche Regeln",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
16,4,0.9609143920473352,"http://www.klicksafe.de/ Handeln Experiment: eine Woche ohne Fernsehen, Mobiltelefon und Internet durchhalten Sein: Die Welt Kultur Ethik / Armut und Wohlstand Armut und Wohlstand in der Konsumgesellschaft zeigen, inwiefern Wünsche und Bedürfnisse und damit menschliches Glück auf den Besitz und den Gebrauch von materiellen Gütern gerichtet sind. Jugendliche erleben dies in der Wahrnehmung von Unterschieden zwischen sich und anderen, zwischen sozialen Wohlstandsstandards",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
17,4,0.6910019657348168,"und Glück messbar Sein: Die Welt Kultur Ethik / Armut und Wohlstand inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise beschreiben Ursachen, Faktoren und Folgen von Armut und Wohlstand: o soziale Unterschiede, o elementare/normale Bedürfnisse/Luxus, o unterschiedliche Chancen Fairness, Gerechtigkeit, o Kinderarbeit Kinderrechte. Ist Armut sichtbar, messbar oder nur ein Gefühl vergleichend: Zahlen/Fakten zur Armut innerhalb unserer Gesellschaft/in der Dritten Welt; Internetrecherche, Gedankenexperiment: Stell dir",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
18,3,0.6647528094872784,"Emotionsebene unterscheiden Konflikte und Regeln. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Konflikte und Regeln Die Schülerinnen und Schüler beschreiben Konfliktsituationen aus ihrem Umfeld, leiten daraus Anlässe für Konfliktsituationen ab, z. B. widerstreitende Bedürfnisse, Interessen, Meinungen, entwerfen Regeln für faires Streiten. Rollenspiel, Standbild: Darstellen von Konfliktsituationen in Familie, Freundeskreis und Schule fiktiver Tagebucheintrag: Beschreiben von Konfliktanlässen andere Perspektiven einnehmen Aspekte einer positiven Streitkultur: Gewaltfreiheit,",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
19,1,0.5803696806227749,"mir darüber hinaus Welche Wege zum Glück gibt es Wie gestalte ich meine freie Zeit Kompetenzerwartungen Die Schülerinnen und Schüler können Handlungsmuster z. B. Gewohnheiten beschreiben und vergleichen Wünsche und Bedürfnisse, ethisch relevante Fragen in Handlungen und Situationen identifizieren Wege zum Glück, thematisch relevante Argumente selbst entwickeln Wege zum Glück, eigene Urteile durch den Verweis auf Regeln, Regelverstöße und Folgen begründen",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
20,5,0.9713912536219698,"Folgen begründen Wege zum Glück, verschiedene Argumente zu einem Problem sammeln und in der Gruppe auf ihre Relevanz und Güte prüfen Wege zum Glück. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Wünsche und Bedürfnisse Die Schülerinnen und Schüler unterscheiden zwischen Bedürfnissen und Wünschen, ordnen ihre Bedürfnisse und Wünsche nach selbst erstellten Kriterien. Erstellen und Vergleichen von Wunschlisten: Was brauche ich Was wünsche ich mir",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
21,5,0.9731975392047999,"in der Gruppe auf ihre Relevanz und Güte prüfen Wege zum Glück. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Wünsche und Bedürfnisse Die Schülerinnen und Schüler unterscheiden zwischen Bedürfnissen und Wünschen, ordnen ihre Bedürfnisse und Wünsche nach selbst erstellten Kriterien. Erstellen und Vergleichen von Wunschlisten: Was brauche ich Was wünsche ich mir Einteilen von Bedürfnisse/Wünschen: lebensnotwendige Grundbedürfnisse, angemessene und unangemessene Wünsche Kriterien diskutieren Wege",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
22,5,0.9723366237199027,"und Schüler unterscheiden zwischen Bedürfnissen und Wünschen, ordnen ihre Bedürfnisse und Wünsche nach selbst erstellten Kriterien. Erstellen und Vergleichen von Wunschlisten: Was brauche ich Was wünsche ich mir Einteilen von Bedürfnisse/Wünschen: lebensnotwendige Grundbedürfnisse, angemessene und unangemessene Wünsche Kriterien diskutieren Wege zum Glück Die Schülerinnen und Schüler nennen und beschreiben Situationen, in denen sie sich glücklich fühlen, vergleichen und klassifizieren Glückssituationen nach",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
23,5,0.9626445847616802,"nennen und beschreiben Situationen, in denen sie sich glücklich fühlen, vergleichen und klassifizieren Glückssituationen nach selbst gewählten Kriterien, entwerfen Glücksstrategien, beschreiben eigene Vorstellungen zur Freizeitgestaltung, diskutieren, ob und inwieweit ihre Bedürfnisse und Wünsche im Bereich der Freizeitgestaltung durch Medien und Gesellschaft manipuliert werden Erarbeiten von Glücksstrategien/-rezepten beispielhaft etwa an der schulischen Situation: o Sichtweise ändern, z. B.: Mit wem oder was",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
24,3,0.9681828088286556,"Lebens Ethik / Wege zum Glück - Freizeit Jugendliche der Klassenstufen und erleben Glück und Unglück zumeist unmittelbar als gefühlte Zustände. In der Reflexion wird die Abhängigkeit dieser Zustände von Bedürfnissen und Wünschen deutlich. Vornehmlich die Freizeit wird als der Spielraum für selbstbestimmtes Glück wahrgenommen. Denkanstöße Was brauche ich, was wünsche ich mir darüber hinaus Welche Wege zum Glück gibt es",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
25,5,0.9693681785964093,"zu einem Problem sammeln und in der Gruppe auf ihre Relevanz und Güte prüfen Wege zum Glück. inhaltsbezogene Kompetenzen methodisch-didaktische Hinweise Wünsche und Bedürfnisse Die Schülerinnen und Schüler unterscheiden zwischen Bedürfnissen und Wünschen, ordnen ihre Bedürfnisse und Wünsche nach selbst erstellten Kriterien. Erstellen und Vergleichen von Wunschlisten: Was brauche ich Was wünsche ich mir Einteilen von Bedürfnisse/Wünschen: lebensnotwendige Grundbedürfnisse, angemessene und",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
26,3,0.9590399485798133,"und prüfen unterschiedliche Begründungsmöglichkeiten für Rechte, Metaplan: Sammeln von Rechten für Menschen im Allgemeinen und Kinder im Besonderen Zuordnungsübung an Fallbeispielen: Suchen von Gründen und Begründungen Worauf können Rechte gründen: Grundbedürfnisse, Einsicht in Gleichberechtigung/Fairness, Gewohnheit, Vereinbarung/Vertrag unterscheiden Arten von Regeln, begründen, warum Verbindlichkeit eine wichtige Qualität von Regeln ist, erklären an Fallbeispielen das Konfliktpotential bei der Einhaltung von Regeln Zwickmühlen-Situation, erläutern",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
27,5,0.9732012430908507,"unterscheiden zwischen Bedürfnissen und Wünschen, ordnen ihre Bedürfnisse und Wünsche nach selbst erstellten Kriterien. Erstellen und Vergleichen von Wunschlisten: Was brauche ich Was wünsche ich mir Einteilen von Bedürfnisse/Wünschen: lebensnotwendige Grundbedürfnisse, angemessene und unangemessene Wünsche Kriterien diskutieren Wege zum Glück Die Schülerinnen und Schüler nennen und beschreiben Situationen, in denen sie sich glücklich fühlen, vergleichen und klassifizieren Glückssituationen nach selbst gewählten",Saarland,GemS,"5,6",2018.0,"Ethik, Philo"
